AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore
0.8845402534,0.8756575801,0.2195121951,0.5638450502,0.1889048302,0.1630798661,0.1401243424,0.1941654711,0.5490196078,0.5212816834,0.2104256337,0.6475370636,0.9478718317,0.1788617886,0.1630798661,0.1941654711,0.8756575801,0.2104256337,0.1788617886,0.4710664754,0.1678622669,0.3390722143,0.2458153993,0.2864658058,0.306551889,0.3213773314,0.5896700143,0.9363940698,0.4591104735,0.7943567671,0.5767575323,0.4414155906,0.6709708274,0.6566236251,0.6848397896,0.5528455285,0.6848397896,0.5781922525,0.3103778097,0.1487326638,0.1511238642,0.143472023
0.7983944451,0.6322333812,0.8608321377,0.3467240555,0.5150645624,0.4815877571,0.1759923482,0.1941654711,0.7527498804,0.5337159254,0.2922046868,0.6355810617,0.5992348159,0.3142037303,0.4815877571,0.1941654711,0.6322333812,0.2922046868,0.3142037303,0.4710664754,0.599713056,0.9593495935,0.9411764706,0.7384026781,0.306551889,0.3213773314,0.7154471545,0.3773314204,0.4591104735,0.2845528455,0.3782879005,0.887613582,0.6709708274,0.6566236251,0.6422764228,0.6322333812,0.6489717838,0.5781922525,0.3955045433,0.2572931612,0.2649450024,0.2831181253
0.1039299692,0.9770444763,0.9909134385,0.5169775227,0.8527020564,0.1802965088,0.8412242946,0.1979913917,0.944045911,0.6618842659,0.7833572453,0.9010043042,0.2615973219,0.6996652319,0.1802965088,0.1979913917,0.9770444763,0.7833572453,0.6996652319,0.7828790053,0.7321855571,0.6776661884,0.5509325681,0.9942611191,0.4332855093,0.3213773314,0.6915351506,0.431372549,0.4591104735,0.2845528455,0.8278335725,0.4414155906,0.7455762793,0.6566236251,0.6422764228,0.6547106648,0.6489717838,0.5781922525,0.3089430894,0.6159732186,0.6241032999,0.6121472979
0.8835571782,0.2797704448,0.09230033477,0.7647058824,0.6236250598,0.3381157341,0.4954567193,0.2917264467,0.5217599235,0.7776183644,0.5184122429,0.6355810617,0.400286944,0.4916307987,0.3381157341,0.2917264467,0.2797704448,0.5184122429,0.4916307987,0.4710664754,0.1649928264,0.3390722143,0.2458153993,0.7441415591,0.7340985175,0.7833572453,0.5447154472,0.2453371593,0.4591104735,0.3773314204,0.3782879005,0.4734576758,0.6709708274,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.956480153,0.3964610234,0.4677187948,0.4351984696,0.06217120995
0.8448007393,0.7718794835,0.7130559541,0.3467240555,0.1889048302,0.7211860354,0.1401243424,0.6236250598,0.5217599235,0.156384505,0.2104256337,0.6355810617,0.09516977523,0.1788617886,0.7211860354,0.6236250598,0.7718794835,0.2104256337,0.1788617886,0.4710664754,0.1649928264,0.3390722143,0.2458153993,0.7015781923,0.306551889,0.3213773314,0.8737446198,0.2132950741,0.4591104735,0.2845528455,0.3782879005,0.4414155906,0.6709708274,0.6566236251,0.7350549976,0.568627451,0.6857962697,0.6465805835,0.3089430894,0.1487326638,0.1511238642,0.2056432329
0.8448156886,0.2797704448,0.4203730273,0.3467240555,0.2295552367,0.1884265901,0.1401243424,0.1941654711,0.6647537064,0.156384505,0.2104256337,0.6355810617,0.5418460067,0.2305117169,0.1884265901,0.1941654711,0.2797704448,0.2104256337,0.2305117169,0.4710664754,0.3620277379,0.7929220469,0.7207077953,0.68723099,0.4983261597,0.5844093735,0.5447154472,0.7350549976,0.5571496891,0.6413199426,0.3782879005,0.4414155906,0.6709708274,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.5781922525,0.5801052128,0.5758010521,0.6217120995,0.05834528934
0.8173773469,0.7269249163,0.9182209469,0.3467240555,0.5384983262,0.1865136298,0.1401243424,0.2702056432,0.8010521282,0.4973696796,0.4012434242,0.6355810617,0.5112386418,0.4198947872,0.1865136298,0.2702056432,0.7269249163,0.4012434242,0.4198947872,0.4710664754,0.5767575323,0.9450023912,0.9426111908,0.2864658058,0.306551889,0.3213773314,0.7326637972,0.3103778097,0.4591104735,0.2845528455,0.3782879005,0.4414155906,0.6709708274,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.5781922525,0.5246293639,0.3682448589,0.2678144429,0.1889048302
0.5513107701,0.9325681492,0.7269249163,0.4007651841,0.3572453372,0.3151602104,0.8417025347,0.4605451937,0.5217599235,0.7953132473,0.681013869,0.9005260641,0.6221903396,0.706360593,0.3151602104,0.4605451937,0.9325681492,0.681013869,0.706360593,0.7589670014,0.2635102822,0.5538020086,0.5676709708,0.4849354376,0.3773314204,0.368723099,0.8904830225,0.2486848398,0.5863223338,0.5753228121,0.7221425155,0.6107125777,0.6709708274,0.6566236251,0.9148732664,0.7455762793,0.7135341942,0.7604017217,0.5284552846,0.6470588235,0.7905308465,0.2496413199
0.9630280946,0.9167862267,0.2606408417,0.3467240555,0.1889048302,0.1630798661,0.1401243424,0.1941654711,0.5217599235,0.156384505,0.3974175036,0.6355810617,0.09516977523,0.3409851746,0.1630798661,0.1941654711,0.9167862267,0.3974175036,0.3409851746,0.4710664754,0.1649928264,0.3390722143,0.2458153993,0.2864658058,0.306551889,0.3213773314,0.5447154472,0.09277857484,0.4591104735,0.4514586322,0.3782879005,0.4414155906,0.6709708274,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.5781922525,0.3089430894,0.1487326638,0.1511238642,0.01673840268
0.01,0.9923481588,0.6346245815,0.4519368723,0.981348637,0.9593495935,0.8216164515,0.8445719751,0.9674796748,0.2682926829,0.5346724055,0.9368723099,0.9182209469,0.3773314204,0.9593495935,0.8445719751,0.9923481588,0.5346724055,0.3773314204,0.9732185557,0.756097561,0.9540889527,0.9478718317,0.9507412721,0.6245815399,0.5361071258,0.7517934003,0.7541846007,0.4591104735,0.9909134385,0.8742228599,0.6618842659,0.8857006217,0.6566236251,0.918699187,0.6480153037,0.6489717838,0.5781922525,0.6351028216,0.6068866571,0.7379244381,0.9861310378
0.8528487569,0.525107604,0.2807269249,0.3467240555,0.1889048302,0.2276422764,0.1401243424,0.3802008608,0.5217599235,0.156384505,0.7594452415,0.6355810617,0.1257771401,0.7675753228,0.2276422764,0.3802008608,0.525107604,0.7594452415,0.7675753228,0.5351506456,0.4610234338,0.3390722143,0.2458153993,0.2864658058,0.306551889,0.3213773314,0.5447154472,0.4945002391,0.4830224773,0.6991869919,0.3782879005,0.4414155906,0.6709708274,0.8024868484,0.8828311813,0.8263988522,0.6489717838,0.5781922525,0.4701099952,0.2419894787,0.181252989,0.0387374462
0.2158496116,0.9918699187,0.9947393592,0.8900047824,0.8474414156,0.1630798661,0.9507412721,0.4380679101,0.9722620756,0.43758967,0.9966523195,0.9990435198,0.9230033477,0.9942611191,0.1630798661,0.4380679101,0.9918699187,0.9966523195,0.9942611191,0.8483978957,0.1884265901,0.9899569584,0.9488283118,0.9995217599,0.7757054041,0.74988044,0.8158775705,0.9928263989,0.9067431851,0.6834050693,0.9454806313,0.6116690579,0.9923481588,0.9827833572,0.8651362984,0.9646102343,0.9856527977,0.8976566236,0.5399330464,0.9603060736,0.9593495935,0.9961740794
0.01,0.9684361549,0.8646580583,0.8115734099,0.7804878049,0.7833572453,0.5978000956,0.8632233381,0.8182687709,0.8096604495,0.2104256337,0.6355810617,0.3428981349,0.1788617886,0.7833572453,0.8632233381,0.9684361549,0.2104256337,0.1788617886,0.4710664754,0.9086561454,0.7355332377,0.8034433286,0.8699186992,0.306551889,0.3213773314,0.806312769,0.5528455285,0.4591104735,0.5279770445,0.8694404591,0.7135341942,0.7924438068,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.5781922525,0.4371114299,0.8536585366,0.856527977,0.8139646102
0.7008963219,0.7245337159,0.2305117169,0.8087039694,0.6336681014,0.6494500239,0.6006695361,0.637494022,0.5217599235,0.8091822095,0.856527977,0.7297943568,0.4136776662,0.5432807269,0.6494500239,0.637494022,0.7245337159,0.856527977,0.5432807269,0.6704925873,0.8321377331,0.3390722143,0.2458153993,0.4858919177,0.9918699187,0.6767097083,0.8273553324,0.5901482544,0.7900526064,0.3596365375,0.6982305117,0.4830224773,0.7929220469,0.6566236251,0.6422764228,0.5619320899,0.6594930655,0.9942611191,0.3577235772,0.3892874223,0.400286944,0.6489717838
0.7933275796,0.7503586801,0.4552845528,0.4036346246,0.1889048302,0.4351984696,0.4218077475,0.4409373505,0.5217599235,0.7857484457,0.6652319464,0.693448111,0.6202773792,0.8082257293,0.4351984696,0.4409373505,0.7503586801,0.6652319464,0.8082257293,0.4710664754,0.2544237207,0.3390722143,0.2458153993,0.2864658058,0.306551889,0.6461023434,0.8082257293,0.09277857484,0.4591104735,0.2845528455,0.3782879005,0.4414155906,0.6709708274,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.9760879962,0.3089430894,0.787661406,0.9086561454,0.1463414634
0.8552918184,0.2797704448,0.4538498326,0.3467240555,0.1889048302,0.5102821616,0.1401243424,0.4485891918,0.5217599235,0.5920612147,0.3543758967,0.6355810617,0.09516977523,0.306551889,0.5102821616,0.4485891918,0.2797704448,0.3543758967,0.306551889,0.4710664754,0.443806791,0.3390722143,0.2458153993,0.2864658058,0.306551889,0.3213773314,0.8952654232,0.1104734577,0.9746532759,0.7044476327,0.3782879005,0.6924916308,0.6709708274,0.6786226686,0.6422764228,0.649928264,0.9210903874,0.9464371114,0.5131516021,0.1487326638,0.1511238642,0.1477761836
0.6382967459,0.2797704448,0.09230033477,0.6298421808,0.8091822095,0.8727881396,0.7981826877,0.9765662363,0.5217599235,0.5136298422,0.2104256337,0.6355810617,0.5217599235,0.1788617886,0.8727881396,0.9765662363,0.2797704448,0.2104256337,0.1788617886,0.4710664754,0.1649928264,0.4921090387,0.6317551411,0.2864658058,0.306551889,0.3213773314,0.8541367767,0.7427068388,0.4591104735,0.4830224773,0.3830703013,0.6365375418,0.8775705404,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.5781922525,0.5954088953,0.6317551411,0.5738880918,0.6853180297
0.7384579847,0.5394548063,0.09230033477,0.3467240555,0.6193208991,0.4681970349,0.4667623147,0.6059301769,0.5217599235,0.156384505,0.5361071258,0.6355810617,0.5007173601,0.3304638929,0.4681970349,0.6059301769,0.5394548063,0.5361071258,0.3304638929,0.4710664754,0.2324246772,0.6901004304,0.7957914873,0.2864658058,0.306551889,0.3213773314,0.5447154472,0.8943089431,0.4591104735,0.6384505022,0.5652797704,0.9330463893,0.6709708274,0.8058345289,0.9450023912,0.962697274,0.9641319943,0.9234815878,0.3089430894,0.1487326638,0.18747011,0.5657580105
0.6594981764,0.2797704448,0.7785748446,0.7575322812,0.1889048302,0.5834528934,0.3409851746,0.7379244381,0.7384026781,0.8713534194,0.3835485414,0.6355810617,0.2596843615,0.3534194165,0.5834528934,0.7379244381,0.2797704448,0.3835485414,0.3534194165,0.4710664754,0.3888091822,0.4610234338,0.5289335246,0.8900047824,0.5083692013,0.5011956002,0.9397417504,0.3424198948,0.4591104735,0.4050693448,0.3782879005,0.574844572,0.6709708274,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.5781922525,0.5805834529,0.7699665232,0.4825442372,0.2769010043
0.5604577659,0.5031085605,0.1128646581,0.4476327116,0.2592061215,0.675274988,0.1401243424,0.7489239598,0.5217599235,0.2467718795,0.2104256337,0.6355810617,0.09516977523,0.1788617886,0.675274988,0.7489239598,0.5031085605,0.2104256337,0.1788617886,0.5011956002,0.9727403156,0.3605930177,0.2778574845,0.2864658058,0.3151602104,0.4328072692,0.5447154472,0.09277857484,0.774748924,0.681492109,0.7183165949,0.4414155906,0.6709708274,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.8426590148,0.3089430894,0.8369201339,0.8048780488,0.4548063128
0.7045219648,0.2797704448,0.6040172166,0.3467240555,0.9713055954,0.3505499761,0.9684361549,0.362505978,0.6078431373,0.156384505,0.2984218077,0.9215686275,0.6982305117,0.3390722143,0.3505499761,0.362505978,0.2797704448,0.2984218077,0.3390722143,0.7355332377,0.1649928264,0.6724055476,0.5681492109,0.4782400765,0.306551889,0.3390722143,0.7670970827,0.256336681,0.4591104735,0.2845528455,0.8799617408,0.4505021521,0.6709708274,0.8283118125,0.8708751793,0.9430894309,0.7828790053,0.6183644189,0.5117168819,0.2113821138,0.2472501196,0.5490196078
0.09855835442,0.8770923003,0.9827833572,0.5982783357,0.9421329507,0.7054041129,0.9344811095,0.631276901,0.9990435198,0.2797704448,0.4447632712,0.8847441416,0.4265901483,0.4844571975,0.7054041129,0.631276901,0.8770923003,0.4447632712,0.4844571975,0.6661884266,0.7589670014,0.9866092779,0.9885222382,0.9866092779,0.306551889,0.4385461502,0.6633189861,0.2711621234,0.4591104735,0.3108560497,0.843615495,0.4414155906,0.9392635103,0.6566236251,0.6422764228,0.8091822095,0.6489717838,0.5781922525,0.6795791487,0.8933524629,0.8914395026,0.9464371114
0.8916651032,0.2797704448,0.6963175514,0.3467240555,0.2482065997,0.6145384983,0.1401243424,0.4571975132,0.5217599235,0.230989957,0.2104256337,0.6355810617,0.2864658058,0.3816355811,0.6145384983,0.4571975132,0.2797704448,0.2104256337,0.3816355811,0.6805356289,0.1649928264,0.5418460067,0.6288857006,0.7388809182,0.4672405548,0.4763271162,0.7144906743,0.3428981349,0.4591104735,0.3003347681,0.6341463415,0.4414155906,0.6709708274,0.6566236251,0.6422764228,0.6221903396,0.6489717838,0.5781922525,0.3089430894,0.1855571497,0.1994261119,0.1166905787
0.7256224563,0.7178383549,0.4418938307,0.9206121473,0.3567670971,0.4662840746,0.4409373505,0.4098517456,0.5217599235,0.581061693,0.3840267814,0.6355810617,0.4026781444,0.3859397418,0.4662840746,0.4098517456,0.7178383549,0.3840267814,0.3859397418,0.6920133907,0.843615495,0.5633668101,0.3448110952,0.2864658058,0.5758010521,0.6910569106,0.5753228121,0.8153993305,0.5777140124,0.9732185557,0.649928264,0.4414155906,0.8268770923,0.7905308465,0.7140124342,0.5528455285,0.7680535629,0.9445241511,0.3089430894,0.4505021521,0.4715447154,0.3558106169
0.6423000153,0.5614538498,0.7015781923,0.5600191296,0.8680057389,0.2429459589,0.8278335725,0.2037302726,0.5217599235,0.518890483,0.2104256337,0.6355810617,0.6762314682,0.1788617886,0.2429459589,0.2037302726,0.5614538498,0.2104256337,0.1788617886,0.612625538,0.3366810139,0.7140124342,0.6867527499,0.5298900048,0.5078909613,0.4911525586,0.5447154472,0.6508847441,0.4591104735,0.2845528455,0.3782879005,0.9335246294,0.887613582,0.6566236251,0.6470588235,0.6604495457,0.6489717838,0.5781922525,0.3089430894,0.5963653754,0.5648015304,0.2424677188
0.3243235587,0.9732185557,0.9684361549,0.9038737446,0.3457675753,0.18747011,0.8149210904,0.4576757532,0.5217599235,0.7140124342,0.4112864658,0.6355810617,0.962697274,0.2950741272,0.18747011,0.4576757532,0.9732185557,0.4112864658,0.2950741272,0.7077953132,0.7642276423,0.7101865136,0.7211860354,0.8723098996,0.5270205643,0.3213773314,0.6958393113,0.9684361549,0.5834528934,0.5978000956,0.7025346724,0.5193687231,0.6709708274,0.7269249163,0.6422764228,0.5528455285,0.8766140603,0.6231468197,0.5604973697,0.6197991392,0.6197991392,0.6527977044
0.2600485241,0.7895743663,0.8445719751,0.3467240555,0.7044476327,0.8900047824,0.9354375897,0.9942611191,0.9636537542,0.5829746533,0.8680057389,0.9072214252,0.5294117647,0.5566714491,0.8900047824,0.9942611191,0.7895743663,0.8680057389,0.5566714491,0.9134385462,0.6131037781,0.9583931133,0.8904830225,0.968914395,0.9765662363,0.4342419895,0.5447154472,0.7594452415,0.6566236251,0.6571018651,0.5734098517,0.6121472979,0.6709708274,0.800095648,0.8182687709,0.7556193209,0.6489717838,0.9780009565,0.8220946915,0.700143472,0.756097561,0.9665231946
0.01,0.3472022956,0.5088474414,0.7360114778,0.1889048302,0.8895265423,0.6910569106,0.9708273553,0.6269727403,0.6441893831,0.8632233381,0.6355810617,0.6590148254,0.912482066,0.8895265423,0.9708273553,0.3472022956,0.8632233381,0.912482066,0.4710664754,0.1649928264,0.3390722143,0.2458153993,0.5700621712,0.9631755141,0.9808703969,0.5447154472,0.2912482066,0.7307508369,0.8321377331,0.3782879005,0.4414155906,0.6709708274,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.5781922525,0.6236250598,0.4945002391,0.5978000956,0.7675753228
0.6385223361,0.4763271162,0.5040650407,0.6484935438,0.4017216643,0.4332855093,0.1410808226,0.2931611669,0.6417981827,0.4218077475,0.2104256337,0.8483978957,0.09516977523,0.1788617886,0.4332855093,0.2931611669,0.4763271162,0.2104256337,0.1788617886,0.6097560976,0.1649928264,0.3390722143,0.2458153993,0.6159732186,0.3787661406,0.4036346246,0.5461501674,0.5447154472,0.4591104735,0.6178861789,0.5958871353,0.4414155906,0.6709708274,0.8096604495,0.6422764228,0.5614538498,0.6489717838,0.5781922525,0.3089430894,0.9545671927,0.9598278336,0.09469153515
0.6285951688,0.8909612626,0.9469153515,0.3467240555,0.581539933,0.1630798661,0.6197991392,0.3792443807,0.7800095648,0.8747011,0.3347680536,0.8378766141,0.212338594,0.3170731707,0.1630798661,0.3792443807,0.8909612626,0.3347680536,0.3170731707,0.8431372549,0.2022955524,0.6164514586,0.2458153993,0.8914395026,0.5581061693,0.6174079388,0.5447154472,0.6150167384,0.5949306552,0.6652319464,0.5963653754,0.4414155906,0.6709708274,0.6566236251,0.8082257293,0.8555714969,0.6489717838,0.5834528934,0.7618364419,0.7890961263,0.5093256815,0.2520325203
0.4889486983,0.8990913439,0.7010999522,0.3725490196,0.4830224773,0.256336681,0.5954088953,0.2046867527,0.5217599235,0.2730750837,0.5236728838,0.7455762793,0.1406025825,0.5447154472,0.256336681,0.2046867527,0.8990913439,0.5236728838,0.5447154472,0.7450980392,0.6857962697,0.5695839311,0.3419416547,0.7718794835,0.306551889,0.3213773314,0.5447154472,0.5743663319,0.4591104735,0.8857006217,0.3782879005,0.4414155906,0.7207077953,0.7867049259,0.6422764228,0.5528455285,0.6489717838,0.5781922525,0.4586322334,0.1487326638,0.2864658058,0.07269249163
0.6935437378,0.3419416547,0.2266857963,0.8933524629,0.7422285988,0.6465805835,0.7106647537,0.5494978479,0.5217599235,0.780966045,0.9799139168,0.6355810617,0.3816355811,0.4978479197,0.6465805835,0.5494978479,0.3419416547,0.9799139168,0.4978479197,0.4710664754,0.8517455763,0.5274988044,0.3113342898,0.5078909613,0.9913916786,0.7340985175,0.5743663319,0.5021520803,0.8928742229,0.4964131994,0.4801530368,0.4414155906,0.8837876614,0.6566236251,0.6422764228,0.5528455285,0.7910090866,0.9909134385,0.3089430894,0.9976087996,0.9976087996,0.769010043
0.4277543754,0.6021042563,0.8015303682,0.7642276423,0.6537541846,0.5681492109,0.3529411765,0.5566714491,0.9469153515,0.6719273075,0.3639406982,0.6355810617,0.6929698709,0.443806791,0.5681492109,0.5566714491,0.6021042563,0.3639406982,0.443806791,0.9225251076,0.1802965088,0.774748924,0.6967957915,0.6341463415,0.6346245815,0.7221425155,0.931133429,0.7804878049,0.8216164515,0.7828790053,0.9990435198,0.5026303204,0.6709708274,0.6566236251,0.8077474892,0.5528455285,0.6489717838,0.5781922525,0.7728359637,0.2089909134,0.2156862745,0.649928264
0.7270505645,0.5676709708,0.7522716404,0.3864179818,0.5174557628,0.1630798661,0.5394548063,0.1941654711,0.8756575801,0.156384505,0.8522238164,0.9832615973,0.9282639885,0.7556193209,0.1630798661,0.1941654711,0.5676709708,0.8522238164,0.7556193209,0.4710664754,0.1649928264,0.6073648972,0.5595408895,0.8923959828,0.9717838355,0.8216164515,0.5447154472,0.3538976566,0.4591104735,0.2888570062,0.3782879005,0.8287900526,0.6709708274,0.6566236251,0.6422764228,0.7465327594,0.6489717838,0.868483979,0.3089430894,0.3668101387,0.3763749402,0.2783357245
0.7303709643,0.5925394548,0.4720229555,0.8149210904,0.7034911526,0.7967479675,0.1401243424,0.8197034912,0.5217599235,0.156384505,0.5514108082,0.6355810617,0.356288857,0.6532759445,0.7967479675,0.8197034912,0.5925394548,0.5514108082,0.6532759445,0.4710664754,0.8316594931,0.6929698709,0.6107125777,0.2864658058,0.3271162123,0.62505978,0.5447154472,0.2816834051,0.7857484457,0.2845528455,0.3782879005,0.4414155906,0.6709708274,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.5781922525,0.4414155906,0.387374462,0.4433285509,0.5714968914
0.7896148063,0.2797704448,0.09230033477,0.8546150167,0.5824964132,0.856049737,0.3668101387,0.9684361549,0.5217599235,0.3366810139,0.2104256337,0.6355810617,0.09516977523,0.1788617886,0.856049737,0.9684361549,0.2797704448,0.2104256337,0.1788617886,0.4710664754,0.7905308465,0.5480631277,0.3830703013,0.2864658058,0.4160688666,0.3213773314,0.5447154472,0.787661406,0.9320899091,0.4681970349,0.3782879005,0.4414155906,0.6709708274,0.6857962697,0.6422764228,0.5528455285,0.6709708274,0.5781922525,0.4165471066,0.5982783357,0.6370157819,0.6791009087
0.3265164517,0.5260640842,0.5978000956,0.9918699187,0.6331898613,0.8149210904,0.7412721186,0.7058823529,0.9631755141,0.156384505,0.2104256337,0.9880439981,0.4667623147,0.1788617886,0.8149210904,0.7058823529,0.5260640842,0.2104256337,0.1788617886,0.9794356767,0.8589191774,0.3390722143,0.293639407,0.2864658058,0.306551889,0.3213773314,0.5447154472,0.6030607365,0.4591104735,0.2845528455,0.9990435198,0.8790052606,0.7355332377,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.5781922525,0.3089430894,0.9540889527,0.9072214252,0.9029172645
0.8111926629,0.2797704448,0.3921568627,0.3835485414,0.2018173123,0.1630798661,0.5829746533,0.2386417982,0.5217599235,0.156384505,0.274988044,0.6355810617,0.2931611669,0.2381635581,0.1630798661,0.2386417982,0.2797704448,0.274988044,0.2381635581,0.8589191774,0.4495456719,0.3390722143,0.2458153993,0.5141080823,0.3983739837,0.3213773314,0.5628885701,0.4232424677,0.5112386418,0.6169296987,0.5466284075,0.4414155906,0.6709708274,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.5781922525,0.3634624582,0.1889048302,0.2333811573,0.01817312291
0.761600837,0.6417981827,0.5145863223,0.6049736968,0.1889048302,0.2792922047,0.4858919177,0.4806312769,0.5217599235,0.31276901,0.7508369201,0.6355810617,0.1979913917,0.7862266858,0.2792922047,0.4806312769,0.6417981827,0.7508369201,0.7862266858,0.5404112865,0.2783357245,0.3974175036,0.306073649,0.2864658058,0.4954567193,0.5399330464,0.5447154472,0.7360114778,0.6417981827,0.849832616,0.4701099952,0.4414155906,0.7484457198,0.9148732664,0.9344811095,0.8900047824,0.6489717838,0.5781922525,0.7694882831,0.543758967,0.5169775227,0.2606408417
0.8893393238,0.2797704448,0.3620277379,0.4844571975,0.1889048302,0.6929698709,0.7140124342,0.7211860354,0.5217599235,0.1956001913,0.8541367767,0.6355810617,0.4117647059,0.806312769,0.6929698709,0.7211860354,0.2797704448,0.8541367767,0.806312769,0.4710664754,0.2898134864,0.3390722143,0.2458153993,0.4155906265,0.4337637494,0.4318507891,0.5447154472,0.3381157341,0.4591104735,0.2845528455,0.3782879005,0.4414155906,0.6786226686,0.7321855571,0.6422764228,0.5528455285,0.8943089431,0.5781922525,0.7508369201,0.4734576758,0.1511238642,0.3299856528
0.2298341095,0.9693926351,0.8952654232,0.9794356767,0.9952175992,0.7049258728,0.612625538,0.3778096604,0.968914395,0.7541846007,0.849832616,0.6355810617,0.5566714491,0.8694404591,0.7049258728,0.3778096604,0.9693926351,0.849832616,0.8694404591,0.9765662363,0.5279770445,0.918699187,0.9143950263,0.9450023912,0.8345289335,0.8297465328,0.9445241511,0.681492109,0.9239598278,0.7431850789,0.9990435198,0.7967479675,0.7116212339,0.6566236251,0.9708273553,0.8479196557,0.6489717838,0.5781922525,0.6107125777,0.6226685796,0.5796269727,0.9760879962
0.01,0.9980870397,0.9177427068,0.450023912,0.9579148733,0.8340506934,0.9636537542,0.3983739837,0.9301769488,0.3371592539,0.5796269727,0.9569583931,0.6131037781,0.5858440937,0.8340506934,0.3983739837,0.9980870397,0.5796269727,0.5858440937,0.9239598278,0.8345289335,0.8364418938,0.9273075084,0.9818268771,0.5428024868,0.5777140124,0.9536107126,0.8857006217,0.9818268771,0.5160210426,0.9990435198,0.9363940698,0.8464849354,0.9780009565,0.9789574366,1.0,0.9904351985,0.944045911,0.6580583453,0.6867527499,0.6231468197,0.9947393592
0.8438408212,0.9928263989,0.7804878049,0.7704447633,0.762314682,0.8177905308,0.3859397418,0.7183165949,0.5217599235,0.156384505,0.2137733142,0.6355810617,0.2109038737,0.1788617886,0.8177905308,0.7183165949,0.9928263989,0.2137733142,0.1788617886,0.4710664754,0.7202295552,0.3390722143,0.2458153993,0.2864658058,0.5982783357,0.5298900048,0.5447154472,0.1329507413,0.4591104735,0.2845528455,0.3782879005,0.4414155906,0.6709708274,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.5781922525,0.3089430894,0.3692013391,0.2893352463,0.6389287422
0.7872828098,0.2797704448,0.4155906265,0.3467240555,0.1889048302,0.1960784314,0.5595408895,0.1941654711,0.5217599235,0.8369201339,0.8158775705,0.6355810617,0.6135820182,0.6633189861,0.1960784314,0.1941654711,0.2797704448,0.8158775705,0.6633189861,0.669057867,0.3467240555,0.3390722143,0.2458153993,0.6465805835,0.4380679101,0.3758967001,0.5447154472,0.7977044476,0.9732185557,0.3495934959,0.3782879005,0.5958871353,0.6709708274,0.6566236251,0.6422764228,0.5714968914,0.6767097083,0.5781922525,0.6819703491,0.1487326638,0.1774270684,0.09660449546
0.7239162802,0.5289335246,0.3629842181,0.781444285,0.5341941655,0.8660927786,0.3032042085,0.8483978957,0.5217599235,0.156384505,0.219033955,0.6355810617,0.09516977523,0.1788617886,0.8660927786,0.8483978957,0.5289335246,0.219033955,0.1788617886,0.4710664754,0.8842659015,0.4605451937,0.3505499761,0.2864658058,0.37494022,0.3213773314,0.5447154472,0.2109038737,0.5523672884,0.6293639407,0.5040650407,0.5308464849,0.6709708274,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.5781922525,0.3730272597,0.3318986131,0.2989000478,0.5853658537
0.94925582,0.2797704448,0.2529890005,0.3467240555,0.3658536585,0.1630798661,0.2099473936,0.1941654711,0.5217599235,0.3792443807,0.3137254902,0.6355810617,0.162601626,0.2945958871,0.1630798661,0.1941654711,0.2797704448,0.3137254902,0.2945958871,0.4710664754,0.1649928264,0.3390722143,0.2458153993,0.2864658058,0.306551889,0.3213773314,0.6991869919,0.3782879005,0.4591104735,0.2845528455,0.418460067,0.4414155906,0.6709708274,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.5781922525,0.3089430894,0.193687231,0.2046867527,0.003825920612
