AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore
0.2709789246,0.8880918221,0.7556193209,0.3467240555,0.9842180775,0.6489717838,0.8833094213,0.2343376375,0.9588713534,0.8923959828,0.8426590148,0.6355810617,0.6451458632,0.868483979,0.6489717838,0.2343376375,0.8880918221,0.8426590148,0.868483979,0.4710664754,0.7737924438,0.8871353419,0.8967001435,0.9732185557,0.306551889,0.7101865136,0.6417981827,0.9952175992,0.9043519847,0.6403634625,0.8880918221,0.9091343855,0.9894787183,0.8555714969,0.9746532759,0.9823051172,0.9799139168,0.8302247728,0.5882352941,0.8699186992,0.8718316595,0.987565758
0.7651181359,0.9756097561,0.4988043998,0.856049737,0.224772836,0.718794835,0.1401243424,0.7517934003,0.5217599235,0.156384505,0.2281205165,0.6355810617,0.09516977523,0.1822094692,0.718794835,0.7517934003,0.9756097561,0.2281205165,0.1822094692,0.4710664754,0.8091822095,0.4858919177,0.5781922525,0.4868483979,0.306551889,0.4481109517,0.5447154472,0.4237207078,0.68723099,0.2960306074,0.3782879005,0.4414155906,0.6709708274,0.6566236251,0.6465805835,0.5528455285,0.6489717838,0.6953610713,0.6245815399,0.3644189383,0.4131994261,0.5432807269
0.07340051681,0.2797704448,0.237685318,0.3467240555,0.3486370158,0.5475848876,0.2850310856,0.5915829747,0.5217599235,0.8412242946,0.81252989,0.7154471545,0.7412721186,0.8967001435,0.5475848876,0.5915829747,0.2797704448,0.81252989,0.8967001435,0.4710664754,0.4308943089,0.537541846,0.6709708274,0.6724055476,0.8512673362,0.9928263989,0.5447154472,0.4361549498,0.5193687231,0.931133429,0.3782879005,0.5533237685,0.6709708274,0.6566236251,0.7556193209,0.9134385462,0.6551889048,0.9029172645,0.3089430894,0.4485891918,0.4696317551,0.4796747967
0.7969384776,0.6164514586,0.4088952654,0.3467240555,0.787661406,0.4495456719,0.1429937829,0.3835485414,0.8464849354,0.4031563845,0.7900526064,0.6355810617,0.5428024868,0.8005738881,0.4495456719,0.3835485414,0.6164514586,0.7900526064,0.8005738881,0.8732663797,0.4634146341,0.3390722143,0.3428981349,0.2864658058,0.306551889,0.3213773314,0.5447154472,0.6470588235,0.4591104735,0.4198947872,0.7010999522,0.7254901961,0.6709708274,0.6566236251,0.6556671449,0.8072692492,0.6489717838,0.5781922525,0.9607843137,0.9033955045,0.9268292683,0.3754184601
0.6005900183,0.4160688666,0.1764705882,0.3467240555,0.2405547585,0.368723099,0.1401243424,0.281205165,0.6355810617,0.168818747,0.2558584409,0.8043998087,0.7785748446,0.212338594,0.368723099,0.281205165,0.4160688666,0.2558584409,0.212338594,0.4710664754,0.5915829747,0.8110951698,0.793878527,0.7082735533,0.4131994261,0.4093735055,0.5447154472,0.6484935438,0.4591104735,0.2845528455,0.3782879005,0.4414155906,0.6709708274,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.5781922525,0.4548063128,0.1487326638,0.1511238642,0.106169297
0.3989085773,0.2797704448,0.6786226686,0.3467240555,0.7957914873,0.6236250598,0.8168340507,0.4701099952,0.6743185079,0.643711143,0.3299856528,0.6355810617,0.6169296987,0.3051171688,0.6236250598,0.4701099952,0.2797704448,0.3299856528,0.3051171688,0.7742706839,0.2113821138,0.6681013869,0.6695361071,0.7847919656,0.3677666188,0.4079387853,0.7637494022,0.6260162602,0.4591104735,0.2845528455,0.3782879005,0.818747011,0.862745098,0.6566236251,0.6422764228,0.6102343376,0.6489717838,0.5781922525,0.3089430894,0.5217599235,0.456241033,0.3055954089
0.4957612532,0.8837876614,0.9550454328,0.4088952654,0.8780487805,0.2969870875,0.9540889527,0.1941654711,0.9641319943,0.7331420373,0.4538498326,0.7379244381,0.5987565758,0.3830703013,0.2969870875,0.1941654711,0.8837876614,0.4538498326,0.3830703013,0.9770444763,0.8536585366,0.843615495,0.9837398374,0.68770923,0.306551889,0.3213773314,0.5447154472,0.3098995696,0.7546628407,0.4404591105,0.3782879005,0.4739359158,0.9880439981,0.7575322812,0.9053084648,0.8230511717,0.6489717838,0.5781922525,0.9837398374,0.6269727403,0.4318507891,0.8158775705
0.3509249901,0.743663319,0.5911047346,0.944045911,0.9760879962,0.2539454806,0.9363940698,0.1941654711,0.9019607843,0.3328550933,0.574844572,0.8321377331,0.6991869919,0.7183165949,0.2539454806,0.1941654711,0.743663319,0.574844572,0.7183165949,0.8828311813,0.4395026303,0.5514108082,0.2965088474,0.5743663319,0.525107604,0.5054997609,0.8718316595,0.8483978957,0.9985652798,0.4906743185,0.9129603061,0.4414155906,0.7656623625,0.6566236251,0.8660927786,0.7804878049,0.9445241511,0.5781922525,0.6097560976,0.6446676231,0.6776661884,0.7537063606
0.4633074227,0.2797704448,0.7326637972,0.8211382114,0.2659014825,0.6484935438,0.3357245337,0.7140124342,0.5217599235,0.9081779053,0.2104256337,0.6355810617,0.2711621234,0.5031085605,0.6484935438,0.7140124342,0.2797704448,0.2104256337,0.5031085605,0.6542324247,0.9717838355,0.7144906743,0.6929698709,0.3194643711,0.306551889,0.7164036346,0.7694882831,0.6193208991,0.8015303682,0.2845528455,0.9450023912,0.8656145385,0.8321377331,0.8536585366,0.6422764228,0.5528455285,0.693448111,0.8809182209,0.531324725,0.7953132473,0.6628407461,0.7130559541
0.6531401553,0.5102821616,0.856527977,0.6896221903,0.93735055,0.7494021999,0.9239598278,0.6379722621,0.5217599235,0.3012912482,0.7761836442,0.7651841224,0.3108560497,0.8278335725,0.7494021999,0.6379722621,0.5102821616,0.7761836442,0.8278335725,0.6236250598,0.8527020564,0.9445241511,0.9588713534,0.6264945002,0.6910569106,0.7441415591,0.8039215686,0.7632711621,0.9273075084,0.2845528455,0.7575322812,0.9306551889,0.7532281205,0.7914873266,0.8550932568,0.8727881396,0.8737446198,0.7073170732,0.6762314682,0.7455762793,0.5777140124,0.8809182209
0.7367715568,0.6781444285,0.9846963176,0.3467240555,0.5423242468,0.6881874701,0.4643711143,0.4552845528,0.6824485892,0.156384505,0.2104256337,0.7116212339,0.1238641798,0.1788617886,0.6881874701,0.4552845528,0.6781444285,0.2104256337,0.1788617886,0.9488283118,0.1649928264,0.3390722143,0.2706838833,0.7049258728,0.306551889,0.3213773314,0.5447154472,0.2238163558,0.4591104735,0.2845528455,0.7336202774,0.7120994739,0.6709708274,0.831181253,0.6422764228,0.5528455285,0.6695361071,0.5781922525,0.7431850789,0.1855571497,0.3362027738,0.3778096604
0.8920269277,0.2797704448,0.2534672406,0.3467240555,0.2156862745,0.5801052128,0.8067910091,0.6991869919,0.5217599235,0.2826398852,0.7058823529,0.6355810617,0.3041606887,0.4495456719,0.5801052128,0.6991869919,0.2797704448,0.7058823529,0.4495456719,0.4710664754,0.337637494,0.3390722143,0.2458153993,0.2864658058,0.3849832616,0.3213773314,0.5447154472,0.1296030607,0.8259206121,0.5719751315,0.4543280727,0.4414155906,0.6805356289,0.6972740316,0.6422764228,0.5528455285,0.7647058824,0.5781922525,0.3089430894,0.3419416547,0.4791965567,0.2065997131
0.4773330767,0.5298900048,0.649928264,0.4079387853,0.8350071736,0.712577714,0.6150167384,0.5805834529,0.5882352941,0.7795313247,0.2104256337,0.6757532281,0.8005738881,0.1841224295,0.712577714,0.5805834529,0.5298900048,0.2104256337,0.1841224295,0.756097561,0.3921568627,0.7097082736,0.5494978479,0.4265901483,0.5987565758,0.7838354854,0.6164514586,0.9416547107,0.4591104735,0.2845528455,0.8067910091,0.9531324725,0.856527977,0.6566236251,0.9105691057,0.8598756576,0.8641798183,0.5781922525,0.3089430894,0.1759923482,0.1659493066,0.6681013869
0.4074594124,0.2797704448,0.2180774749,0.3467240555,0.1889048302,0.8990913439,0.6886657102,0.9593495935,0.5217599235,0.5131516021,0.9129603061,0.6355810617,0.8990913439,0.9253945481,0.8990913439,0.9593495935,0.2797704448,0.9129603061,0.9253945481,0.4710664754,0.4959349593,0.3390722143,0.4390243902,0.4117647059,0.9076996652,0.9191774271,0.5447154472,0.6944045911,0.4591104735,0.7910090866,0.3782879005,0.7087517934,0.6709708274,0.8943089431,0.675274988,0.7852702056,0.6489717838,0.6044954567,0.924916308,0.7651841224,0.6566236251,0.8483978957
0.7547098443,0.3175514108,0.09230033477,0.3467240555,0.1889048302,0.1630798661,0.1755141081,0.1941654711,0.5217599235,0.7010999522,0.2104256337,0.6355810617,0.1482544237,0.1788617886,0.1630798661,0.1941654711,0.3175514108,0.2104256337,0.1788617886,0.8469631755,0.6049736968,0.3390722143,0.2458153993,0.6996652319,0.306551889,0.3213773314,0.5447154472,0.09277857484,0.4591104735,0.56241033,0.7015781923,0.4414155906,0.6709708274,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.5781922525,0.4595887135,0.1487326638,0.1511238642,0.02008608321
0.601732365,0.493543759,0.2778574845,0.3467240555,0.1903395505,0.5848876136,0.7369679579,0.5270205643,0.5217599235,0.8316594931,0.6733620277,0.6355810617,0.5451936872,0.5638450502,0.5848876136,0.5270205643,0.493543759,0.6733620277,0.5638450502,0.4710664754,0.1649928264,0.3955045433,0.3821138211,0.5083692013,0.7537063606,0.8388330942,0.8637015782,0.5844093735,0.6370157819,0.50023912,0.6078431373,0.4619799139,0.6709708274,0.6566236251,0.6834050693,0.5528455285,0.7986609278,0.5781922525,0.6394069823,0.1487326638,0.1511238642,0.2075561932
0.909578271,0.4973696796,0.5767575323,0.3467240555,0.1889048302,0.2171209947,0.3165949307,0.1941654711,0.5217599235,0.156384505,0.6355810617,0.6355810617,0.09516977523,0.7168818747,0.2171209947,0.1941654711,0.4973696796,0.6355810617,0.7168818747,0.4710664754,0.1649928264,0.3390722143,0.4227642276,0.6575801052,0.306551889,0.3213773314,0.5447154472,0.6848397896,0.7580105213,0.8254423721,0.5475848876,0.4414155906,0.6709708274,0.6566236251,0.881396461,0.8943089431,0.6489717838,0.5781922525,0.4466762315,0.1487326638,0.1511238642,0.09325681492
0.8551159567,0.6336681014,0.2649450024,0.4739359158,0.5327594452,0.4084170253,0.6054519369,0.5227164036,0.5217599235,0.3476805356,0.4155906265,0.6355810617,0.3256814921,0.4514586322,0.4084170253,0.5227164036,0.6336681014,0.4155906265,0.4514586322,0.4710664754,0.1649928264,0.3390722143,0.2458153993,0.5289335246,0.50023912,0.5222381636,0.7097082736,0.3194643711,0.4591104735,0.9450023912,0.3782879005,0.6021042563,0.6709708274,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.5781922525,0.3089430894,0.599713056,0.5681492109,0.05930176949
0.7925280322,0.2797704448,0.09421329507,0.3467240555,0.9450023912,0.8842659015,0.9665231946,0.9909134385,0.5217599235,0.156384505,0.2104256337,0.637494022,0.09756097561,0.1788617886,0.8842659015,0.9909134385,0.2797704448,0.2104256337,0.1788617886,0.4710664754,0.1649928264,0.4041128647,0.356288857,0.487326638,0.306551889,0.3213773314,0.5447154472,0.7828790053,0.4591104735,0.7149689144,0.6838833094,0.8761358202,0.8393113343,0.6566236251,0.8393113343,0.7403156385,0.8015303682,0.6963175514,0.3089430894,0.1487326638,0.1511238642,0.7981826877
0.407197109,0.2797704448,0.131037781,0.3467240555,0.3170731707,0.9454806313,0.6465805835,0.9134385462,0.5217599235,0.5705404113,0.962697274,0.6355810617,0.8517455763,0.9708273553,0.9454806313,0.9134385462,0.2797704448,0.962697274,0.9708273553,0.56241033,0.4796747967,0.3390722143,0.4983261597,0.3964610234,0.9516977523,0.912482066,0.5447154472,0.8297465328,0.4591104735,0.7551410808,0.3782879005,0.7895743663,0.6709708274,0.9450023912,0.6422764228,0.5963653754,0.6489717838,0.74988044,0.943567671,0.6848397896,0.7116212339,0.8775705404
0.8372356329,0.5691056911,0.3008130081,0.5337159254,0.412721186,0.6102343376,0.8220946915,0.7350549976,0.5217599235,0.6661884266,0.900047824,0.6355810617,0.6317551411,0.8531802965,0.6102343376,0.7350549976,0.5691056911,0.900047824,0.8531802965,0.4710664754,0.3003347681,0.3572453372,0.2458153993,0.5667144907,0.4447632712,0.5193687231,0.5538020086,0.468675275,0.7699665232,0.5418460067,0.4658058345,0.4414155906,0.6709708274,0.6566236251,0.6422764228,0.7087517934,0.6489717838,0.762314682,0.3089430894,0.1487326638,0.1511238642,0.3414634146
0.7973492992,0.3677666188,0.3553323769,0.8775705404,0.4691535151,0.7517934003,0.2902917264,0.7331420373,0.5217599235,0.156384505,0.2104256337,0.6355810617,0.09516977523,0.1788617886,0.7517934003,0.7331420373,0.3677666188,0.2104256337,0.1788617886,0.4710664754,0.7886178862,0.3390722143,0.2458153993,0.3175514108,0.5853658537,0.412721186,0.5447154472,0.1233859397,0.6351028216,0.2845528455,0.3782879005,0.4414155906,0.6709708274,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.5781922525,0.3089430894,0.3615494978,0.3668101387,0.4041128647
0.8417179689,0.2797704448,0.5743663319,0.6944045911,0.1889048302,0.3295074127,0.1401243424,0.5255858441,0.5217599235,0.156384505,0.8699186992,0.6355810617,0.1697752272,0.8197034912,0.3295074127,0.5255858441,0.2797704448,0.8699186992,0.8197034912,0.6355810617,0.2142515543,0.3658536585,0.3601147776,0.2864658058,0.3524629364,0.387374462,0.5447154472,0.3596365375,0.7570540411,0.2845528455,0.3782879005,0.4414155906,0.7178383549,0.7317073171,0.6422764228,0.5528455285,0.9024390244,0.5781922525,0.6154949785,0.2941176471,0.4227642276,0.07508369201
0.6903934753,0.2797704448,0.09230033477,0.494021999,0.2300334768,0.6580583453,0.1401243424,0.6341463415,0.7288378766,0.4978479197,0.2510760402,0.6355810617,0.3175514108,0.4084170253,0.6580583453,0.6341463415,0.2797704448,0.2510760402,0.4084170253,0.4892395983,0.7766618843,0.7642276423,0.7613582018,0.6446676231,0.3237685318,0.81252989,0.5447154472,0.09277857484,0.7226207556,0.2845528455,0.7068388331,0.4414155906,0.6709708274,0.6566236251,0.6422764228,0.5528455285,0.6762314682,0.943567671,0.3524629364,0.4763271162,0.4925872788,0.3854615017
0.4890942233,0.3945480631,0.2945958871,0.868483979,0.1889048302,0.6212338594,0.1401243424,0.7326637972,0.5217599235,0.7254901961,0.6035389766,0.6355810617,0.3840267814,0.6580583453,0.6212338594,0.7326637972,0.3945480631,0.6035389766,0.6580583453,0.8943089431,0.6389287422,0.412242946,0.5576279292,0.6441893831,0.7274031564,0.6829268293,0.5796269727,0.9091343855,0.9048302248,0.5035868006,0.3916786227,0.4414155906,0.6709708274,0.8216164515,0.868483979,0.87517934,0.9316116691,0.8330942133,0.8067910091,0.3658536585,0.2783357245,0.5925394548
0.8026026914,0.737446198,0.8943089431,0.3467240555,0.4705882353,0.1917742707,0.4179818269,0.1941654711,0.5217599235,0.474892396,0.2505978001,0.6355810617,0.7924438068,0.2788139646,0.1917742707,0.1941654711,0.737446198,0.2505978001,0.2788139646,0.7494021999,0.1855571497,0.8345289335,0.8369201339,0.7704447633,0.4528933525,0.3213773314,0.5447154472,0.5332376853,0.4591104735,0.8866571019,0.3782879005,0.5514108082,0.7900526064,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.5781922525,0.3089430894,0.8957436633,0.8971783835,0.2290769967
0.7059692673,0.9851745576,0.9770444763,0.3467240555,0.3634624582,0.2644667623,0.8369201339,0.2434241989,0.8417025347,0.9363940698,0.7168818747,0.9823051172,0.9851745576,0.6470588235,0.2644667623,0.2434241989,0.9851745576,0.7168818747,0.6470588235,0.6996652319,0.1649928264,0.6025824964,0.3194643711,0.8359636538,0.5992348159,0.3213773314,0.5447154472,0.993782879,0.4658058345,0.8173122908,0.8981348637,0.7508369201,0.8785270206,0.8790052606,0.6422764228,0.5791487327,0.8828311813,0.7957914873,0.4916307987,0.3950263032,0.324725012,0.7565758011
0.47905709,0.2797704448,0.9693926351,0.6461023434,0.6307986609,0.8608321377,0.1453849833,0.8326159732,0.6958393113,0.7326637972,0.4232424677,0.6355810617,0.3940698231,0.6169296987,0.8608321377,0.8326159732,0.2797704448,0.4232424677,0.6169296987,0.4710664754,0.9316116691,0.3390722143,0.4854136777,0.2864658058,0.3448110952,0.3213773314,0.5447154472,0.6245815399,0.8378766141,0.2845528455,0.9292204687,0.4452415112,0.6709708274,0.6566236251,0.6422764228,0.6719273075,0.6580583453,0.5781922525,0.7699665232,0.643711143,0.6083213773,0.7824007652
0.407197109,0.2797704448,0.150167384,0.3467240555,0.3290291726,0.9521759923,0.6585365854,0.9287422286,0.5217599235,0.556193209,0.9469153515,0.6355810617,0.8646580583,0.9569583931,0.9521759923,0.9287422286,0.2797704448,0.9469153515,0.9569583931,0.6174079388,0.5724533716,0.3390722143,0.3921568627,0.3515064562,0.8766140603,0.9665231946,0.5447154472,0.2180774749,0.4591104735,0.912482066,0.3782879005,0.4414155906,0.6709708274,0.6566236251,0.8895265423,0.9521759923,0.8110951698,0.5781922525,0.8723098996,0.6848397896,0.7149689144,0.8952654232
0.6875758674,0.3208990913,0.09230033477,0.8110951698,0.7766618843,0.5327594452,0.7159253945,0.7991391679,0.5217599235,0.8287900526,0.8742228599,0.6355810617,0.3572453372,0.8340506934,0.5327594452,0.7991391679,0.3208990913,0.8742228599,0.8340506934,0.4710664754,0.6991869919,0.7895743663,0.7718794835,0.2864658058,0.3715925395,0.725011956,0.9823051172,0.6288857006,0.6896221903,0.7422285988,0.3782879005,0.8837876614,0.6709708274,0.6566236251,0.9210903874,0.9163079866,0.968914395,0.9296987088,0.5753228121,0.7140124342,0.6575801052,0.7173601148
0.5253045607,0.7513151602,0.4476327116,0.8230511717,0.2276422764,0.4509803922,0.5949306552,0.3916786227,0.5217599235,0.6566236251,0.6159732186,0.6355810617,0.8082257293,0.6360593018,0.4509803922,0.3916786227,0.7513151602,0.6159732186,0.6360593018,0.4710664754,0.6030607365,0.3926351028,0.3644189383,0.8177905308,0.6661884266,0.6580583453,0.5944524151,0.9636537542,0.9383070301,0.2845528455,0.3782879005,0.4414155906,0.6709708274,0.9201339072,0.8847441416,0.7737924438,0.9340028694,0.8794835007,0.8417025347,0.2797704448,0.1511238642,0.5270205643
0.01,0.8550932568,0.7173601148,0.3467240555,0.4777618364,0.2993782879,0.2199904352,0.2018173123,0.9598278336,0.6288857006,0.5714968914,0.6355810617,0.9985652798,0.6068866571,0.2993782879,0.2018173123,0.8550932568,0.5714968914,0.6068866571,0.8029650885,0.2754662841,0.8010521282,0.8699186992,0.831181253,0.306551889,0.3213773314,0.7039693926,0.7570540411,0.4591104735,0.824964132,0.9397417504,0.6767097083,0.6709708274,0.8326159732,0.6422764228,0.5528455285,0.6489717838,0.5781922525,0.9746532759,0.8177905308,0.8646580583,0.7211860354
0.4878248369,0.5384983262,0.6317551411,0.9947393592,0.1889048302,0.4720229555,0.7054041129,0.5341941655,0.9583931133,0.9703491153,0.5112386418,0.8206599713,0.987565758,0.5738880918,0.4720229555,0.5341941655,0.5384983262,0.5112386418,0.5738880918,0.9459588714,0.6245815399,0.3390722143,0.2458153993,0.2864658058,0.306551889,0.4595887135,0.9732185557,0.7120994739,0.494021999,0.7441415591,0.9990435198,0.4414155906,0.7159253945,0.6566236251,0.7776183644,0.5528455285,0.6489717838,0.5781922525,0.3089430894,0.3519846963,0.3644189383,0.712577714
0.407197109,0.2797704448,0.09230033477,0.3467240555,0.3964610234,0.9531324725,0.6771879484,0.924916308,0.5217599235,0.4787183166,0.944045911,0.7044476327,0.8440937351,0.9512195122,0.9531324725,0.924916308,0.2797704448,0.944045911,0.9512195122,0.6403634625,0.5007173601,0.3390722143,0.4658058345,0.5203252033,0.9258727881,0.9239598278,0.5447154472,0.7116212339,0.4591104735,0.8010521282,0.3782879005,0.7211860354,0.6709708274,0.9005260641,0.6838833094,0.7527498804,0.6489717838,0.6102343376,0.9206121473,0.8378766141,0.8464849354,0.8584409374
0.590101922,0.599713056,0.6183644189,0.8976566236,0.8962219034,0.81252989,0.4227642276,0.7943567671,0.5217599235,0.156384505,0.587278814,0.6355810617,0.09516977523,0.6547106648,0.81252989,0.7943567671,0.599713056,0.587278814,0.6547106648,0.4710664754,0.8407460545,0.4361549498,0.3032042085,0.2864658058,0.306551889,0.330942133,0.5447154472,0.09277857484,0.6910569106,0.5174557628,0.3782879005,0.5069344811,0.6901004304,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.5781922525,0.3089430894,0.7670970827,0.7441415591,0.6078431373
0.7281274179,0.2797704448,0.712577714,0.9593495935,0.3615494978,0.6006695361,0.2682926829,0.6446676231,0.5217599235,0.6829268293,0.2104256337,0.6355810617,0.09516977523,0.25011956,0.6006695361,0.6446676231,0.2797704448,0.2104256337,0.25011956,0.7211860354,0.8268770923,0.487326638,0.3366810139,0.2864658058,0.6169296987,0.5585844094,0.5447154472,0.2630320421,0.9258727881,0.4026781444,0.5619320899,0.6518412243,0.6709708274,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.5781922525,0.4600669536,0.4308943089,0.4198947872,0.3773314204
0.7896637091,0.6843615495,0.09230033477,0.3739837398,0.1889048302,0.3620277379,0.5241511239,0.5547584888,0.5217599235,0.156384505,0.8268770923,0.6355810617,0.09516977523,0.8507890961,0.3620277379,0.5547584888,0.6843615495,0.8268770923,0.8507890961,0.512195122,0.2089909134,0.3390722143,0.2458153993,0.2864658058,0.4356767097,0.4471544715,0.5447154472,0.4485891918,0.4591104735,0.8976566236,0.5179340029,0.4414155906,0.6709708274,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.8512673362,0.7637494022,0.1487326638,0.1511238642,0.1195600191
0.4503922318,0.2797704448,0.3754184601,0.3467240555,0.2022955524,0.50023912,0.3352462936,0.1941654711,0.5308464849,0.2171209947,0.5958871353,0.6867527499,0.9569583931,0.4715447154,0.50023912,0.1941654711,0.2797704448,0.5958871353,0.4715447154,0.4710664754,0.1649928264,0.6527977044,0.5284552846,0.412242946,0.4433285509,0.3830703013,0.5447154472,0.7073170732,0.5007173601,0.618842659,0.8703969393,0.4863701578,0.6948828312,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.5781922525,0.4423720708,0.1745576279,0.1559062649,0.2721186035
0.1755912947,0.6853180297,0.6097560976,0.6331898613,0.7699665232,0.4658058345,0.9024390244,0.2993782879,0.9378287901,0.156384505,0.5518890483,0.9732185557,0.2405547585,0.4275466284,0.4658058345,0.2993782879,0.6853180297,0.5518890483,0.4275466284,0.8541367767,0.5676709708,0.8378766141,0.6657101865,0.7680535629,0.325203252,0.4160688666,0.731229077,0.7833572453,0.6480153037,0.9134385462,0.9206121473,0.5920612147,0.6709708274,0.8211382114,0.9110473458,0.8330942133,0.6489717838,0.5781922525,0.9985652798,0.9038737446,0.9210903874,0.7680535629
0.7319261081,0.9650884744,0.6288857006,0.6881874701,0.8909612626,0.8010521282,0.7197513152,0.831181253,0.5217599235,0.156384505,0.2104256337,0.6355810617,0.09516977523,0.1788617886,0.8010521282,0.831181253,0.9650884744,0.2104256337,0.1788617886,0.5203252033,0.7384026781,0.3390722143,0.2458153993,0.2864658058,0.306551889,0.3213773314,0.5447154472,0.1458632233,0.4591104735,0.2845528455,0.3782879005,0.4414155906,0.7522716404,0.6566236251,0.6422764228,0.5528455285,0.6489717838,0.5781922525,0.3089430894,0.4825442372,0.4557627929,0.6264945002
0.6536888079,0.4079387853,0.09230033477,0.9244380679,0.2410329986,0.3242467719,0.1401243424,0.6475370636,0.5217599235,0.6757532281,0.6255380201,0.6355810617,0.1860353898,0.4524151124,0.3242467719,0.6475370636,0.4079387853,0.6255380201,0.4524151124,0.5451936872,0.1649928264,0.3610712578,0.3486370158,0.6417981827,0.756097561,0.5380200861,0.6140602582,0.7670970827,0.9143950263,0.2845528455,0.3883309421,0.4509803922,0.6709708274,0.6566236251,0.8177905308,0.8613103778,0.8947871832,0.9402199904,0.4815877571,0.1487326638,0.5141080823,0.2879005261
0.7285617673,0.2797704448,0.09230033477,0.8890483022,0.2826398852,0.4347202296,0.2056432329,0.4863701578,0.5217599235,0.8675274988,0.4179818269,0.6355810617,0.2912482066,0.3457675753,0.4347202296,0.4863701578,0.2797704448,0.4179818269,0.3457675753,0.4710664754,0.87517934,0.6078431373,0.3720707795,0.4084170253,0.7838354854,0.5705404113,0.8928742229,0.6241032999,0.8842659015,0.3204208513,0.6527977044,0.4414155906,0.7914873266,0.7675753228,0.6422764228,0.5528455285,0.7670970827,0.8857006217,0.3089430894,0.8474414156,0.6150167384,0.3089430894
0.4333819103,0.9115255858,0.3663318986,1.0,1.0,0.5141080823,0.9473935916,0.3993304639,0.9995217599,0.6059301769,0.3883309421,0.987565758,0.3022477284,0.4658058345,0.5141080823,0.3993304639,0.9115255858,0.3883309421,0.4658058345,0.9985652798,0.1649928264,0.5322812052,0.637494022,0.6040172166,0.5294117647,0.6159732186,0.6853180297,0.2324246772,0.4591104735,0.2845528455,0.9392635103,0.8651362984,0.6709708274,0.9234815878,0.8579626973,0.5528455285,0.6489717838,0.5781922525,0.9985652798,0.7450980392,0.6456241033,0.9684361549
0.4242086968,0.5346724055,0.4992826399,0.3467240555,0.5131516021,0.3988522238,0.2855093257,0.2577714012,0.8904830225,0.156384505,0.7733142037,0.7369679579,0.12482066,0.8283118125,0.3988522238,0.2577714012,0.5346724055,0.7733142037,0.8283118125,0.6417981827,0.7895743663,0.7484457198,0.7235772358,0.93735055,0.6532759445,0.7259684362,0.7183165949,0.2209469154,0.4591104735,0.2845528455,0.6360593018,0.8550932568,0.6709708274,0.7106647537,0.7666188427,0.5528455285,0.6489717838,0.5781922525,0.3089430894,0.31276901,0.2266857963,0.2175992348
0.6739695069,0.4548063128,0.5753228121,0.6389287422,0.3648971784,0.6475370636,0.237207078,0.681013869,0.5217599235,0.156384505,0.2104256337,0.6355810617,0.6972740316,0.1788617886,0.6475370636,0.681013869,0.4548063128,0.2104256337,0.1788617886,0.4710664754,0.9851745576,0.3390722143,0.2553802009,0.2864658058,0.3204208513,0.3213773314,0.5447154472,0.8861788618,0.4591104735,0.5179340029,0.6652319464,0.6197991392,0.8699186992,0.6566236251,0.6422764228,0.5528455285,0.718794835,0.5781922525,0.3089430894,0.4021999044,0.4045911047,0.5174557628
0.8782984722,0.2797704448,0.4787183166,0.3467240555,0.1889048302,0.4256336681,0.5834528934,0.7470109995,0.5217599235,0.4892395983,0.649928264,0.6355810617,0.4385461502,0.5442372071,0.4256336681,0.7470109995,0.2797704448,0.649928264,0.5442372071,0.4753706361,0.3237685318,0.3390722143,0.2458153993,0.2864658058,0.4806312769,0.362505978,0.5447154472,0.2883787661,0.9230033477,0.6432329029,0.3782879005,0.7900526064,0.6709708274,0.7881396461,0.6504065041,0.5528455285,0.9421329507,0.5781922525,0.4710664754,0.1487326638,0.1511238642,0.2113821138
