AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore,ID
0.39,0.28,0.13,0.35,0.31,0.93,0.66,0.93,0.5,0.55,0.94,0.64,0.87,0.97,0.91,0.93,0.3,0.94,0.94,0.6,0.52,0.34,0.46,0.39,0.92,0.93,0.54,0.6,0.46,0.84,0.41,0.67,0.68,0.87,0.72,0.84,0.65,0.58,0.92,0.7,0.71,0.83,3da2324d-25d8-4cd1-a35c-b94e48cdb258.Kinect
0.4,0.41,0.97,0.42,0.71,0.53,0.33,0.7,0.53,0.37,0.21,0.62,0.1,0.22,0.56,0.68,0.45,0.21,0.23,0.61,0.21,0.78,0.84,0.28,0.3,0.31,0.59,0.67,0.48,0.29,0.38,0.91,0.67,0.66,0.66,0.72,0.66,0.58,0.52,0.41,0.4,0.4,721d174c-9350-487f-86f0-0507ac97adc0.Kinect
0.64,0.28,0.63,0.35,0.27,0.16,0.22,0.2,0.52,0.43,0.22,0.63,0.82,0.28,0.16,0.2,0.28,0.21,0.27,0.47,0.16,0.76,0.85,0.3,0.32,0.33,0.54,0.85,0.48,0.29,0.43,0.46,0.69,0.66,0.64,0.57,0.65,0.58,0.76,0.19,0.22,0.16,768097d3-f042-472c-94a2-c8ab6c8039aa.Kinect
0.63,0.62,0.35,0.91,0.21,0.53,0.14,0.72,0.51,0.65,0.59,0.62,0.61,0.33,0.54,0.72,0.63,0.57,0.35,0.63,0.6,0.4,0.42,0.58,0.7,0.32,0.63,0.85,0.83,0.28,0.38,0.44,0.67,0.79,0.81,0.8,0.9,0.89,0.56,0.33,0.15,0.4,d98389ac-8a60-4495-9230-09810a27a4c6.Kinect
0.41,0.28,0.14,0.35,0.33,0.97,0.69,0.95,0.53,0.45,0.94,0.62,0.83,0.92,0.96,0.95,0.29,0.95,0.93,0.58,0.47,0.34,0.5,0.4,0.94,0.9,0.55,0.82,0.48,0.71,0.38,0.78,0.68,0.94,0.65,0.6,0.65,0.73,0.94,0.62,0.73,0.87,971eb637-c7e5-46c3-b4dd-b2f1982e8fc5.Kinect
0.77,0.68,0.81,0.45,0.93,0.89,0.82,0.87,0.75,0.47,0.21,0.65,0.31,0.21,0.89,0.87,0.68,0.21,0.25,0.48,0.75,0.94,0.94,0.64,0.33,0.31,0.87,0.26,0.72,0.47,0.81,0.93,0.68,0.66,0.78,0.79,0.86,0.58,0.31,0.69,0.67,0.85,91262abc-4bf5-4267-95af-7db27b17f761.Kinect
0.79,0.43,0.57,0.59,0.64,0.16,0.6,0.45,0.55,0.3,0.52,0.63,0.52,0.55,0.17,0.45,0.42,0.54,0.56,0.92,0.7,0.98,0.97,0.54,0.31,0.3,0.55,0.36,0.46,0.29,0.38,0.99,0.67,0.88,0.88,0.78,0.65,0.61,0.71,0.61,0.56,0.59,2811e9e1-4153-4853-a708-90d8519ba3b3.Kinect
0.4,0.29,0.09,0.89,0.73,0.35,0.15,0.19,0.51,0.69,0.69,0.69,0.66,0.69,0.33,0.19,0.28,0.66,0.69,0.7,0.54,0.45,0.43,0.48,0.75,0.72,0.56,0.68,0.63,0.31,0.38,0.69,0.67,0.66,0.65,0.54,0.75,0.74,0.81,0.54,0.61,0.2,bf93717e-8668-4e3f-9cdd-b529968dbd70.Kinect
0.35,0.85,0.52,0.59,0.51,0.16,0.15,0.19,0.67,0.39,0.68,0.65,0.54,0.75,0.16,0.21,0.86,0.7,0.73,0.47,0.6,0.95,0.86,0.45,0.31,0.33,0.77,0.49,0.46,0.29,0.69,0.5,0.9,0.77,0.65,0.54,0.65,0.58,0.41,0.76,0.79,0.23,4f7de755-70a2-4490-b53f-80e73489b5e8.Kinect
0.19,0.89,0.97,0.68,0.92,0.82,0.81,0.85,0.92,0.16,0.54,0.63,0.19,0.59,0.82,0.85,0.9,0.55,0.59,0.74,1.0,0.92,0.96,0.88,0.31,0.44,0.85,0.61,0.48,0.86,0.9,0.85,0.96,0.66,0.65,0.54,0.66,0.69,0.67,0.41,0.44,0.97,38d51987-0037-4f12-917d-5fc41a0939fa.Kinect
0.51,0.41,0.88,0.73,0.19,0.17,0.95,0.57,0.79,0.39,0.47,0.85,0.22,0.62,0.16,0.57,0.42,0.47,0.63,0.88,0.18,0.34,0.54,0.95,0.8,0.87,0.55,0.35,0.65,0.29,0.49,0.44,0.79,0.66,0.65,0.56,0.65,0.58,0.75,0.27,0.3,0.33,d78a7f9d-122e-498f-9728-da43ad648798.Kinect
0.76,0.37,0.26,0.56,0.7,0.38,0.89,0.19,0.62,0.85,0.51,0.63,0.69,0.49,0.4,0.19,0.36,0.51,0.5,0.47,0.16,0.99,1.0,0.6,0.6,0.74,0.65,0.86,0.49,0.66,0.48,0.99,1.0,0.66,0.64,0.56,0.65,0.58,0.73,0.37,0.45,0.78,620f2bd6-66d7-4abe-a06d-5f7c10a6de71.Kinect
0.69,0.73,0.66,0.9,0.59,0.75,0.14,0.83,0.51,0.16,0.23,0.64,0.35,0.18,0.76,0.83,0.69,0.21,0.18,0.48,0.88,0.77,0.77,0.32,0.4,0.37,0.56,0.92,0.46,0.98,0.76,0.44,0.79,0.66,0.84,0.84,0.91,0.58,0.31,0.16,0.17,0.75,d2bd710d-f46a-4d6d-8474-ba00aa330cea.Kinect
0.63,0.28,0.43,0.64,0.35,0.38,0.25,0.32,0.51,0.17,0.66,0.63,0.12,0.62,0.41,0.33,0.29,0.69,0.62,0.48,0.62,0.55,0.33,0.36,0.31,0.32,0.54,0.24,0.46,0.96,0.64,0.44,0.67,0.66,0.65,0.57,0.65,0.67,0.46,0.88,0.89,0.08,f50a97d0-c99f-4735-9724-bff4a96e1e6c.Kinect
0.29,0.86,0.69,0.97,0.61,0.17,0.72,0.43,0.95,0.85,0.65,0.93,0.58,0.67,0.18,0.44,0.87,0.64,0.67,0.48,0.97,0.63,0.73,0.27,0.56,0.67,0.56,0.35,0.57,0.29,0.94,0.63,0.75,0.67,0.64,0.54,0.65,0.58,0.72,0.85,0.89,0.66,382080f2-be27-4afa-ab6c-9b8ceeb1e23a.Kinect
0.62,0.85,0.65,0.73,0.55,0.37,0.48,0.39,0.53,0.38,0.21,0.64,0.1,0.38,0.37,0.4,0.86,0.23,0.39,0.47,0.89,0.48,0.54,0.65,0.47,0.43,0.54,0.11,0.46,0.48,0.44,0.44,0.67,0.66,0.65,0.55,0.65,0.58,0.32,0.82,0.76,0.15,007396ec-3463-4a05-915c-02244ff8d3de.Kinect
0.8,0.28,0.35,0.63,0.76,0.31,0.2,0.19,0.6,0.42,0.22,0.63,0.1,0.18,0.31,0.21,0.28,0.21,0.19,0.88,0.26,0.35,0.25,0.66,0.35,0.4,0.53,0.86,0.69,0.31,0.4,0.44,0.67,0.73,0.91,0.78,0.81,0.62,0.31,0.29,0.29,0.11,38c74cf9-26ba-470c-ac61-55eba34b7f91.Kinect
0.81,0.86,0.44,0.36,0.49,0.67,0.14,0.57,0.51,0.16,0.29,0.63,0.81,0.52,0.69,0.57,0.87,0.29,0.55,0.48,0.23,0.73,0.63,0.34,0.32,0.34,0.55,0.76,0.61,0.5,0.39,0.62,0.67,0.66,0.64,0.62,0.65,0.62,0.98,0.45,0.4,0.54,2413e807-faf1-44a2-a768-70877939ad6e.Kinect
0.01,0.93,0.68,0.89,0.78,0.98,0.95,0.97,0.76,0.47,0.7,0.86,0.17,0.81,0.98,0.97,0.95,0.68,0.82,0.82,0.96,0.84,0.87,0.68,0.73,0.82,0.8,0.55,0.99,0.95,0.8,0.74,0.83,0.66,0.64,0.56,0.66,0.92,0.8,0.45,0.48,0.98,a0361c3e-9eaf-42af-936b-8d226cf08db5.Kinect
0.23,0.68,0.58,0.4,0.28,0.85,0.35,0.87,0.52,0.73,0.68,0.63,0.24,0.64,0.85,0.87,0.7,0.69,0.66,0.48,0.55,0.92,0.89,0.58,0.77,0.8,0.53,0.17,0.56,0.78,0.42,0.83,0.67,0.67,0.86,0.68,0.67,0.58,0.98,0.58,0.65,0.76,5d15b8fa-cc52-45a8-a2fb-7a63d55524c8.Kinect
0.97,0.58,0.31,0.39,0.19,0.19,0.35,0.22,0.52,0.24,0.88,0.63,0.12,0.84,0.19,0.23,0.57,0.87,0.86,0.47,0.33,0.34,0.36,0.27,0.3,0.33,0.55,0.1,0.74,0.76,0.39,0.48,0.67,0.76,0.64,0.56,0.65,0.86,0.32,0.15,0.15,0.02,ff63b8a9-deb5-4179-b424-fd07d04ca37f.Kinect
0.79,0.55,0.4,0.75,0.74,0.73,0.53,0.77,0.5,0.6,0.22,0.64,0.11,0.18,0.74,0.75,0.55,0.21,0.18,0.47,0.76,0.63,0.56,0.29,0.3,0.32,0.59,0.47,0.91,0.28,0.6,0.45,0.83,0.67,0.65,0.56,0.73,0.59,0.31,0.47,0.51,0.5,cb44f03f-3308-476d-b9cd-d9158c03d4c6.Kinect
0.03,0.94,0.56,0.57,0.81,0.85,0.94,0.97,0.87,0.61,0.69,0.82,0.38,0.81,0.85,0.97,0.94,0.69,0.81,0.47,0.71,0.85,0.91,0.84,0.65,0.72,0.53,0.71,0.46,0.67,0.86,0.74,0.9,0.66,0.64,0.57,0.66,0.7,0.88,0.27,0.26,0.96,9038af51-6b88-4869-8a68-fc6ce359fe2f.Kinect
0.67,0.87,0.61,0.47,0.37,0.16,0.14,0.2,0.54,0.5,0.5,0.64,0.19,0.2,0.17,0.19,0.9,0.5,0.18,0.86,0.81,0.34,0.26,0.29,0.42,0.31,0.55,0.76,0.47,0.85,0.54,0.45,0.67,0.66,0.85,0.81,0.65,0.59,0.6,0.15,0.15,0.16,cb15de05-c99c-449e-a91d-88d0f8b7d988.Kinect
0.39,0.72,0.78,0.95,0.91,0.16,0.83,0.19,0.61,0.16,0.22,0.99,0.27,0.35,0.16,0.19,0.74,0.21,0.34,0.96,0.42,0.67,0.42,0.9,0.31,0.32,0.63,0.77,0.46,0.51,0.8,0.71,0.67,0.66,0.98,0.7,0.65,0.58,0.97,0.43,0.47,0.68,7315874f-1fee-42b5-9593-049a9f59b73e.Kinect
0.11,0.28,0.29,0.88,0.19,0.53,0.45,0.61,0.94,0.85,0.73,0.94,0.8,0.56,0.53,0.62,0.28,0.74,0.6,0.64,0.17,0.34,0.41,0.94,0.97,0.89,0.96,0.91,0.46,0.29,0.38,0.56,0.67,0.66,0.64,0.55,0.67,0.77,0.97,0.37,0.39,0.65,d5385770-0bcc-492e-a89a-7338c908f4d4.Kinect
0.52,0.28,0.74,0.55,0.86,0.46,0.72,0.55,0.69,0.72,0.69,0.64,0.41,0.55,0.46,0.54,0.29,0.72,0.54,0.47,0.59,0.4,0.25,0.56,0.51,0.62,0.73,0.41,0.55,0.36,0.81,0.61,0.67,0.66,0.64,0.64,0.65,0.58,0.59,0.49,0.5,0.24,35468672-857b-438b-b979-15b77554acf3.Kinect
0.46,0.29,0.53,1.0,0.72,0.29,0.97,0.77,0.78,0.2,0.84,0.65,0.54,0.82,0.3,0.79,0.28,0.82,0.83,0.77,0.77,0.34,0.25,0.29,0.31,0.32,0.55,0.12,0.98,0.57,0.99,0.82,0.84,0.66,0.64,0.56,0.65,0.96,0.82,0.19,0.16,0.76,5db76b56-7224-4087-83f7-c58240d5b4f4.Kinect
0.74,0.28,0.72,0.95,0.36,0.6,0.26,0.65,0.54,0.67,0.21,0.64,0.1,0.23,0.6,0.65,0.28,0.21,0.25,0.72,0.83,0.49,0.36,0.29,0.61,0.55,0.54,0.25,0.92,0.39,0.57,0.66,0.68,0.66,0.64,0.55,0.65,0.58,0.46,0.42,0.43,0.37,7251f179-54ca-461a-bc3f-57ef8553b98b.Kinect
0.74,0.67,0.81,0.42,0.59,0.42,0.38,0.19,0.79,0.22,0.22,0.62,0.62,0.18,0.42,0.2,0.66,0.21,0.18,0.48,0.73,1.0,0.97,0.71,0.32,0.33,0.54,0.19,0.52,0.37,0.45,0.96,0.67,0.66,0.64,0.53,0.65,0.58,0.45,0.15,0.15,0.37,12728e31-a8ef-482d-8c84-d26a0a8be0f6.Kinect
0.09,0.52,0.95,0.66,0.94,0.83,0.93,0.88,0.89,0.41,0.66,0.63,0.58,0.82,0.85,0.88,0.53,0.64,0.82,0.94,0.45,0.99,0.95,0.98,0.75,0.79,0.56,0.95,0.5,0.8,1.0,0.76,0.7,0.74,0.97,0.84,0.88,0.8,0.83,0.58,0.61,1.0,007ed623-a50d-47fc-941c-2e5868f8b183.Kinect
0.52,0.29,0.83,0.68,0.93,0.98,0.97,0.99,0.79,0.39,0.22,0.75,0.29,0.37,0.98,0.96,0.29,0.22,0.36,0.76,0.38,0.93,0.9,0.93,0.57,0.45,0.55,0.71,0.47,0.58,0.54,0.99,0.97,0.67,0.66,0.56,0.65,0.58,0.31,0.44,0.48,0.95,8cd8e74a-2d48-4200-8b31-3794697d84a9.Kinect
0.76,0.48,0.68,0.44,0.92,0.68,0.79,0.38,0.75,0.43,0.21,0.62,0.29,0.6,0.67,0.39,0.49,0.21,0.61,0.49,0.34,0.41,0.58,0.56,0.98,0.89,0.56,0.24,0.46,0.47,0.55,0.45,0.85,0.66,0.64,0.72,0.65,0.77,0.72,0.94,0.95,0.51,370d5760-9e2c-493a-b82c-8c7ddcfc1088.Kinect
0.82,0.29,0.1,0.79,0.69,0.8,0.45,0.78,0.52,0.16,0.27,0.63,0.11,0.24,0.78,0.8,0.28,0.29,0.24,0.47,0.71,0.4,0.28,0.3,0.41,0.32,0.54,0.09,0.46,0.28,0.38,0.45,0.67,0.66,0.64,0.56,0.66,0.58,0.31,0.89,0.89,0.5,b4b24ab7-e308-4fb4-93cf-bb9961d55b2b.Kinect
0.84,0.76,0.85,0.6,0.56,0.62,0.7,0.79,0.75,0.16,0.22,0.64,0.1,0.18,0.62,0.81,0.78,0.21,0.18,0.5,0.67,0.38,0.25,0.65,0.67,0.71,0.57,0.39,0.46,0.48,0.38,0.49,0.68,0.66,0.64,0.57,0.67,0.58,0.47,0.35,0.36,0.33,1169f409-1d6d-4d3f-a077-f3a01fc6d288.Kinect
0.8,0.68,0.09,0.36,0.19,0.36,0.52,0.54,0.52,0.17,0.85,0.65,0.1,0.86,0.35,0.55,0.69,0.83,0.84,0.5,0.22,0.34,0.26,0.28,0.43,0.45,0.54,0.46,0.46,0.9,0.53,0.45,0.67,0.66,0.64,0.55,0.65,0.85,0.77,0.15,0.15,0.11,3badef1a-1dbc-42e1-88fb-6b56e8eff52e.Kinect
0.81,0.28,0.21,0.48,0.9,0.73,0.8,0.77,0.89,0.33,0.23,0.68,0.47,0.32,0.71,0.76,0.3,0.21,0.31,0.78,0.67,0.94,0.91,0.51,0.32,0.32,0.57,0.22,0.46,0.69,0.54,0.91,0.93,0.66,0.64,0.57,0.65,0.59,0.31,0.91,0.93,0.69,d6c408fb-1246-4a11-86c0-189ffa7eec96.Kinect
0.97,0.28,0.45,0.36,0.19,0.17,0.14,0.24,0.63,0.16,0.39,0.86,0.28,0.49,0.17,0.24,0.28,0.41,0.46,0.48,0.17,0.43,0.56,0.76,0.36,0.33,0.54,0.09,0.46,0.67,0.38,0.44,0.67,0.66,0.64,0.63,0.65,0.59,0.31,0.35,0.25,0.03,59e75ccc-bad8-41cf-a145-73ff030215fd.Kinect
0.7,0.45,0.25,0.56,0.22,0.62,0.14,0.67,0.54,0.16,0.21,0.64,0.12,0.19,0.62,0.68,0.41,0.21,0.19,0.51,0.75,0.66,0.73,0.66,0.43,0.5,0.54,0.1,0.58,0.28,0.51,0.44,0.67,0.66,0.65,0.54,0.65,0.58,0.55,0.3,0.28,0.24,f705891a-b72f-4056-90f2-cdb71bb5977f.Kinect
0.57,0.35,0.65,0.63,0.56,0.44,0.23,0.5,0.76,0.48,0.21,0.64,0.11,0.28,0.44,0.47,0.34,0.24,0.29,0.47,0.87,0.54,0.72,0.81,0.29,0.42,0.54,0.2,0.47,0.53,0.7,0.44,0.69,0.66,0.65,0.56,0.65,0.58,0.65,0.54,0.56,0.21,cc25d219-f32e-483e-9234-bd191978a430.Kinect
0.85,0.34,0.55,0.61,0.19,0.62,0.45,0.68,0.85,0.94,0.4,0.64,0.97,0.19,0.64,0.71,0.35,0.39,0.19,0.48,0.17,0.44,0.58,0.3,0.69,0.48,0.53,0.49,0.46,0.47,0.38,0.49,0.68,0.66,0.67,0.54,0.65,0.67,0.74,0.54,0.15,0.4,a9ad768b-b7d6-41e2-91de-a03a4f742bc6.Kinect
0.46,0.94,0.97,0.63,0.93,0.28,0.8,0.19,0.94,0.24,0.22,0.64,0.14,0.29,0.29,0.2,0.95,0.22,0.32,0.47,0.99,0.86,0.9,0.98,0.7,0.63,0.54,0.2,0.46,0.28,0.66,0.97,0.97,0.66,0.64,0.55,0.65,0.58,0.31,0.27,0.34,0.75,62653686-9519-4386-a3e2-3c93cce32e71.Kinect
0.76,0.33,0.1,0.35,0.2,0.16,0.16,0.2,0.52,0.71,0.22,0.62,0.16,0.19,0.17,0.21,0.31,0.21,0.19,0.84,0.58,0.34,0.25,0.7,0.31,0.33,0.55,0.09,0.46,0.56,0.7,0.44,0.69,0.67,0.64,0.54,0.65,0.59,0.45,0.15,0.15,0.03,6e75d92b-8b71-476c-8323-5c19459cede2.Kinect
0.72,0.73,0.95,0.35,0.66,0.4,0.51,0.46,0.79,0.92,0.65,0.63,0.94,0.64,0.42,0.46,0.73,0.65,0.65,0.47,0.58,0.39,0.32,0.62,0.52,0.49,0.92,0.64,0.46,0.59,0.38,0.46,0.78,0.69,0.64,0.67,0.65,0.6,0.5,0.36,0.44,0.22,124bc20b-72bf-4965-b3d6-980bf46372df.Kinect
0.84,0.7,0.79,0.59,0.76,0.62,0.55,0.37,0.52,0.59,0.22,0.64,0.93,0.32,0.62,0.38,0.68,0.21,0.34,0.47,0.26,0.57,0.53,0.28,0.28,0.31,0.56,0.56,0.79,0.58,0.38,0.44,0.69,0.66,0.64,0.53,0.65,0.58,0.31,0.15,0.15,0.27,4f00e531-9ab4-4f6f-8042-4e595e83f727.Kinect
0.34,0.28,0.48,0.8,0.81,0.23,0.98,0.4,0.58,0.16,0.22,0.79,0.52,0.36,0.24,0.42,0.28,0.21,0.38,0.8,0.97,0.99,1.0,0.89,0.38,0.42,0.74,0.44,0.47,0.57,0.71,0.92,1.0,0.87,0.64,0.54,0.67,0.58,0.62,0.56,0.54,0.8,39bb1e20-9a63-454d-95c8-90772a8dbd8b.Kinect
0.41,0.28,0.18,0.36,0.3,0.94,0.67,0.94,0.53,0.55,0.96,0.64,0.87,0.96,0.94,0.92,0.28,0.94,0.98,0.55,0.49,0.35,0.49,0.41,0.95,0.92,0.53,0.82,0.47,0.77,0.38,0.78,0.67,0.92,0.64,0.62,0.65,0.74,0.94,0.67,0.71,0.86,dd7f5cd2-e261-44df-95db-5418076aaa32.Kinect
0.87,0.7,0.44,0.35,0.19,0.3,0.93,0.46,0.52,0.17,0.57,0.63,0.52,0.58,0.3,0.47,0.72,0.57,0.58,0.47,0.16,0.35,0.25,0.58,0.32,0.32,0.54,0.91,0.67,0.97,0.39,0.44,0.92,0.71,0.89,0.75,0.98,0.87,0.81,0.29,0.28,0.42,f6c97a67-8d7c-439d-bc0e-364f5ccfa4f8.Kinect
0.65,0.53,0.51,0.91,0.88,0.9,0.82,0.97,0.53,0.61,0.68,0.63,0.56,0.54,0.88,0.97,0.52,0.69,0.54,0.47,0.86,0.93,0.87,0.3,0.63,0.77,0.61,0.69,0.47,0.86,0.38,0.55,0.67,0.66,0.64,0.57,0.66,0.58,0.75,0.44,0.54,0.89,868c5e3c-68a3-489c-b510-ea259afc7826.Kinect
0.25,0.83,0.98,0.35,0.95,0.16,1.0,0.36,0.73,0.93,0.7,0.88,0.44,0.54,0.16,0.37,0.82,0.69,0.55,0.89,0.63,0.89,0.82,0.83,0.64,0.68,0.92,0.25,0.46,0.28,0.38,0.93,0.96,0.78,0.64,0.54,0.67,0.58,0.31,0.97,0.92,0.66,4880976d-a92f-4d75-8e0b-1f5ce7aeddef.Kinect
0.45,0.68,0.64,0.49,0.76,0.18,0.45,0.29,0.71,0.19,0.67,0.62,0.97,0.49,0.16,0.25,0.69,0.68,0.49,0.47,0.42,0.55,0.46,0.6,0.54,0.65,0.53,0.89,0.46,0.88,0.88,0.45,0.67,0.66,0.64,0.54,0.84,0.58,0.31,0.15,0.15,0.31,907c0868-c8cf-4840-8094-20d962970b1c.Kinect
0.6,0.28,0.31,0.85,0.78,0.76,0.14,0.77,0.54,0.16,0.26,0.64,0.42,0.2,0.75,0.79,0.28,0.22,0.2,0.73,0.93,0.56,0.69,0.28,0.33,0.37,0.54,0.09,0.46,0.73,0.46,0.45,0.77,0.66,0.64,0.8,0.65,0.58,0.67,0.17,0.18,0.58,59475303-3e78-4a97-874a-5385c0e3102b.Kinect
0.08,0.28,0.33,0.35,0.19,0.56,0.28,0.58,0.53,0.89,0.81,0.73,0.75,0.87,0.55,0.57,0.28,0.82,0.87,0.5,0.35,0.53,0.74,0.69,0.89,0.96,0.55,0.9,0.65,0.78,0.54,0.74,0.67,0.93,0.64,0.56,0.86,0.94,0.33,0.36,0.38,0.52,b9e5e9bc-db8c-458c-8a08-1c5d7fe4160e.Kinect
0.71,0.46,0.49,0.65,0.59,0.64,0.14,0.61,0.76,0.89,0.83,0.64,0.1,0.68,0.63,0.6,0.49,0.84,0.71,0.47,0.93,0.74,0.75,0.57,0.98,0.82,0.94,0.33,0.68,0.28,0.6,0.45,0.81,0.66,0.64,0.55,0.9,0.97,0.33,0.45,0.44,0.56,ef90f694-30a1-40e2-b14a-0171c1e9b8da.Kinect
0.46,0.51,0.19,0.54,0.19,0.36,0.14,0.32,0.66,0.23,0.22,0.65,0.96,0.65,0.36,0.3,0.5,0.21,0.65,0.48,0.16,0.57,0.63,0.66,0.74,0.87,0.97,0.66,0.47,0.38,0.39,0.86,0.68,0.66,0.86,0.94,0.82,0.58,0.55,0.15,0.15,0.33,d6e92ef6-d9fe-473e-a437-808c97023dbf.Kinect
0.75,0.48,0.69,0.46,0.92,0.66,0.78,0.39,0.77,0.43,0.21,0.61,0.28,0.6,0.65,0.38,0.46,0.21,0.63,0.48,0.33,0.41,0.59,0.53,0.99,0.86,0.53,0.24,0.47,0.48,0.55,0.45,0.84,0.66,0.64,0.69,0.65,0.8,0.73,0.94,0.94,0.48,370d5760-9e2c-493a-b82c-8c7ddcfc1088.Kinect
0.08,0.4,0.46,0.99,0.84,0.82,0.73,0.25,0.98,0.7,0.79,0.84,0.81,0.87,0.84,0.23,0.4,0.79,0.86,0.95,0.91,0.65,0.38,0.71,0.82,0.87,0.79,0.76,0.99,0.59,0.99,0.46,0.87,0.66,0.66,0.54,0.86,0.89,0.31,0.3,0.34,0.91,f729bd09-319a-4872-8c5a-de275eb8aec9.Kinect
0.53,0.29,0.84,0.36,0.87,0.48,0.7,0.19,0.87,0.61,0.69,0.86,0.25,0.73,0.48,0.19,0.28,0.68,0.74,0.7,0.7,0.81,0.81,0.93,0.68,0.59,0.73,0.64,0.47,0.28,0.72,0.92,0.68,0.66,0.66,0.83,0.65,0.58,0.31,0.27,0.27,0.43,6d9e4384-b318-41f8-905f-5dcb366b1dd2.Kinect
0.02,0.28,0.54,0.83,0.19,0.57,0.4,0.69,0.94,0.16,0.72,0.96,0.11,0.86,0.59,0.71,0.28,0.7,0.84,0.91,0.16,0.6,0.79,0.98,0.76,1.0,0.98,0.85,0.61,0.51,0.59,0.44,0.67,0.66,1.0,1.0,1.0,0.97,0.72,0.15,0.16,0.96,58241ab6-f71d-4728-af68-d4f98228815a.Kinect
0.73,0.28,0.52,0.48,0.75,0.63,0.82,0.57,0.52,0.49,0.65,0.62,0.68,0.34,0.62,0.56,0.28,0.64,0.32,0.47,0.64,0.36,0.25,0.31,0.83,0.74,0.52,0.73,0.87,0.71,0.76,0.44,0.82,0.68,0.64,0.55,0.81,0.82,0.31,0.85,0.83,0.46,48b85f65-f995-4ab0-b998-7af57f6b0f43.Kinect
0.69,0.37,0.22,0.77,0.83,0.75,0.88,0.84,0.63,0.88,0.76,0.75,0.45,0.71,0.77,0.86,0.37,0.75,0.71,0.47,0.78,0.52,0.25,0.32,0.83,0.71,0.89,0.84,0.87,0.42,0.88,0.46,0.9,0.66,0.66,0.55,0.82,0.97,0.31,0.15,0.16,0.78,0ef2aa3e-bbae-464c-9c27-f6bc4bf8e8a6.Kinect
0.64,0.93,0.71,0.66,0.92,0.52,0.36,0.21,0.84,0.88,0.77,0.62,0.61,0.69,0.51,0.19,0.91,0.75,0.68,0.72,0.39,0.35,0.25,0.62,0.3,0.33,0.76,0.71,0.66,0.59,0.57,0.44,0.67,0.66,0.64,0.56,0.65,0.6,0.32,0.46,0.45,0.27,2bafcfd3-1ee2-43d3-8010-82198d02f6b0.Kinect
0.2,0.42,0.91,0.65,0.89,0.67,0.79,0.81,0.91,0.99,0.4,0.96,0.39,0.43,0.67,0.83,0.43,0.39,0.43,0.86,0.31,0.81,0.73,0.87,0.3,0.34,0.57,0.33,0.47,0.55,0.56,0.64,0.68,0.66,0.65,0.66,0.65,0.58,0.72,0.95,0.94,0.68,b195a43b-e4da-4f93-a6a8-3782cb5381ef.Kinect
0.65,0.28,0.3,0.59,0.76,0.79,0.42,0.73,0.52,0.3,0.21,0.65,0.29,0.18,0.78,0.75,0.28,0.21,0.18,0.47,0.86,0.34,0.25,0.29,0.3,0.33,0.54,0.21,0.93,0.32,0.77,0.45,0.7,0.66,0.67,0.57,0.72,0.59,0.47,1.0,1.0,0.7,45c6c823-53fc-494b-856d-bd0962640eb2.Kinect
0.33,0.78,0.78,0.86,0.4,0.16,0.14,0.19,0.88,0.17,0.59,0.95,0.28,0.68,0.18,0.19,0.76,0.6,0.68,0.48,0.94,0.5,0.58,0.68,0.55,0.62,0.63,0.09,0.56,0.56,0.91,0.44,0.67,0.66,0.64,0.54,0.67,0.58,0.64,0.71,0.72,0.4,9b4e12f6-f55c-4818-b2ae-58b77813ebe7.Kinect
0.85,0.53,0.09,0.4,0.2,0.26,0.19,0.39,0.55,0.69,0.22,0.65,0.1,0.18,0.26,0.4,0.52,0.22,0.18,0.48,0.64,0.36,0.25,0.29,0.4,0.31,0.54,0.31,0.54,0.51,0.72,0.44,0.73,0.66,0.65,0.55,0.65,0.59,0.36,0.16,0.15,0.03,2da04a9f-82b2-40e4-9586-979ca7f3bd01.Kinect
0.56,0.91,0.09,0.5,0.19,0.19,0.14,0.26,0.6,0.95,0.71,0.76,0.71,0.71,0.19,0.26,0.9,0.69,0.72,0.47,0.16,0.46,0.25,0.62,0.64,0.77,0.96,0.73,0.98,0.64,0.59,0.44,0.77,0.67,0.65,0.55,0.65,0.58,0.31,0.47,0.51,0.19,293bafe0-d248-4022-8cae-c8eae2949e18.Kinect
