AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore,ID,Cluster,Silhouette,PC1,PC2
0.767365035,0.822094692,0.55954089,0.346724055,0.219990435,0.769010043,0.601626016,0.833572453,0.521759923,0.156384505,0.850310856,0.635581062,0.098039216,0.844571975,0.769010043,0.833572453,0.822094692,0.850310856,0.844571975,0.471066475,0.323290292,0.378287901,0.568627451,0.419416547,0.638450502,0.592061215,0.653754185,0.092778575,0.87422286,0.895265423,0.378287901,0.551889048,0.670970827,0.656623625,0.642276423,0.552845528,0.652319464,0.578192253,0.753228121,0.195600191,0.151123864,0.530368245,7bfba951-a544-4025-9229-ec2e78a41607.Kinect,1,0.0569601433651936,1.9957643860552214,-1.715178441318097
0.805405323,0.279770445,0.244380679,0.346724055,0.207556193,0.163079866,0.198469632,0.194165471,0.610234338,0.490196078,0.768053563,0.696795791,0.095169775,0.608321377,0.163079866,0.194165471,0.279770445,0.768053563,0.608321377,0.724055476,0.469153515,0.523672884,0.340506934,0.448110952,0.306551889,0.360593018,0.551410808,0.18794835,0.459110473,0.462936394,0.378287901,0.441415591,0.880918221,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.308943089,0.768531803,0.581061693,0.018651363,7bfe4522-81e5-4aa5-a88d-99bb23963c79.Kinect,0,0.1391164898624998,-1.2704660574892843,-2.1075807066585215
0.458310449,0.801052128,0.93878527,0.611190818,0.901960784,0.25011956,0.843615495,0.233859397,0.908177905,0.271162123,0.281205165,0.635581062,0.429937829,0.229555237,0.25011956,0.233859397,0.801052128,0.281205165,0.229555237,0.471066475,0.949784792,0.802965088,0.856049737,0.907221425,0.800095648,0.771879484,0.544715447,0.208512673,0.476805356,0.284552846,0.575322812,0.962697274,0.965566714,0.656623625,0.828790053,0.769010043,0.648971784,0.578192253,0.308943089,0.579148733,0.532759445,0.647537064,7c0f9921-dec7-4fa9-a2f9-79405577d7a7.Kinect,0,0.1698926329832725,-3.0422865226920504,3.5301440283702172
0.750741682,0.614060258,0.273075084,0.648015304,0.389765662,0.273075084,0.212338594,0.194165471,0.707317073,0.160688666,0.306551889,0.635581062,0.111429938,0.274988044,0.273075084,0.194165471,0.614060258,0.306551889,0.274988044,0.471066475,0.361549498,0.582018173,0.536107126,0.757054041,0.306551889,0.321377331,0.544715447,0.304638929,0.459110473,0.948350072,0.378287901,0.557627929,0.714012434,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.308943089,0.699186992,0.767575323,0.030607365,7c162cd2-5013-4f5c-8da3-3ff1d7d81b9d.Kinect,0,0.23924795828388,-3.0225923908149146,-1.308511244173302
0.562152218,0.323290292,0.989956958,0.719273075,0.579626973,0.442372071,0.898613104,0.518890483,0.985652798,0.315638451,0.845528455,0.880439981,0.771401243,0.75227164,0.442372071,0.518890483,0.323290292,0.845528455,0.75227164,0.800095648,0.415112386,0.776661884,0.809182209,0.974653276,0.987087518,0.820659971,0.544715447,0.506456241,0.459110473,0.470588235,0.708273553,0.718316595,0.670970827,0.656623625,0.642276423,0.637494022,0.648971784,0.924916308,0.613103778,0.148732664,0.151123864,0.68770923,7c17e055-109c-411d-b166-68eebdedfe3d.Kinect,1,0.0627495446770197,1.5324667674566133,2.4894648841645584
0.691456205,0.635102822,0.304638929,0.903395505,0.912003826,0.862266858,0.820181731,0.879961741,0.521759923,0.156384505,0.220468675,0.635581062,0.095169775,0.178861789,0.862266858,0.879961741,0.635102822,0.220468675,0.178861789,0.471066475,0.93495935,0.463892874,0.245815399,0.286465806,0.306551889,0.321377331,0.544715447,0.092778575,0.50023912,0.334289813,0.378287901,0.631755141,0.708751793,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.308943089,0.858440937,0.869440459,0.740793879,7c48400b-ad97-4993-ac29-02c4d5b18e72.Kinect,0,0.1807656163619322,-1.7124136410542685,-1.7213492279048035
0.049024224,0.790052606,0.956958393,0.617886179,0.923481588,0.972740316,0.961262554,0.75131516,0.863223338,0.456241033,0.487804878,0.989956958,0.566714491,0.421329507,0.972740316,0.75131516,0.790052606,0.487804878,0.421329507,0.957914873,0.860832138,0.994261119,0.994739359,0.9976088,0.607364897,0.596843615,0.778574845,0.93687231,0.692969871,0.552367288,0.846963176,0.993782879,0.75035868,0.956958393,0.917264467,0.981348637,0.974175036,0.881396461,0.585844094,0.485891918,0.37398374,0.993782879,7c70766a-0b01-40a0-91b5-e10d3830b039.Kinect,1,0.0416982945223772,1.3963801385754915,6.751639416142311
0.40745175,0.279770445,0.198469632,0.346724055,0.285987566,0.908656145,0.692013391,0.954567193,0.521759923,0.574366332,0.908177905,0.635581062,0.892395983,0.924438068,0.908656145,0.954567193,0.279770445,0.908177905,0.924438068,0.675753228,0.573888092,0.339072214,0.368244859,0.351506456,0.865614538,0.955523673,0.544715447,0.218077475,0.459110473,0.919177427,0.378287901,0.441415591,0.670970827,0.656623625,0.892395983,0.956001913,0.81492109,0.578192253,0.87804878,0.757532281,0.651362984,0.897656624,7c7ef440-7fda-4443-8147-ec66d94a510b.Kinect,1,0.2526736469477692,5.889207456730155,-1.4928814128132837
0.56178526,0.43998087,0.903395505,0.716403635,0.616451459,0.642276423,0.603060736,0.764705882,0.521759923,0.350549976,0.210425634,0.635581062,0.68675275,0.25203252,0.642276423,0.764705882,0.43998087,0.210425634,0.25203252,0.471066475,0.93926351,0.339072214,0.245815399,0.286465806,0.334289813,0.321377331,0.544715447,0.637015782,0.743185079,0.284552846,0.828790053,0.455762793,0.829746533,0.770923003,0.642276423,0.552845528,0.68914395,0.578192253,0.308943089,0.966523195,0.965566714,0.659971306,7cd1c85e-b5cb-4a0e-b021-274b2029000f.Kinect,0,0.1654063297641231,-1.3354658885486712,-0.8508101870752092
0.759382576,0.475370636,0.524629364,0.56097561,0.970349115,0.703491153,0.913438546,0.703969393,0.521759923,0.607364897,0.287422286,0.635581062,0.175992348,0.246771879,0.703491153,0.703969393,0.475370636,0.287422286,0.246771879,0.471066475,0.739359158,0.339072214,0.245815399,0.31516021,0.306551889,0.324246772,0.544715447,0.285987566,0.459110473,0.659493066,0.613103778,0.922046868,0.831659493,0.656623625,0.642276423,0.753706361,0.648971784,0.679100909,0.308943089,0.93878527,0.946437111,0.637015782,7d389b0d-44b8-440d-b981-a4eb77d942c6.Kinect,0,0.1455081448790911,-0.9445578242605368,-0.4797225237428034
0.407276525,0.279770445,0.137254902,0.346724055,0.299378288,0.914395026,0.676231468,0.930655189,0.521759923,0.543280727,0.952175992,0.635581062,0.835007174,0.945480631,0.914395026,0.930655189,0.279770445,0.952175992,0.945480631,0.589191774,0.516977523,0.339072214,0.445241511,0.3735055,0.910090866,0.93830703,0.544715447,0.611190818,0.459110473,0.834050693,0.378287901,0.669536107,0.670970827,0.869440459,0.729316117,0.830703013,0.648971784,0.589191774,0.906264945,0.68483979,0.711621234,0.824964132,7d49832b-46a3-468a-8f75-6dbf17dd3617.Kinect,1,0.3045110035785406,6.210093682038227,-1.52888312826561
0.658471674,0.279770445,0.37302726,0.953610713,0.81539933,0.780487805,0.37685318,0.783357245,0.521759923,0.211860354,0.210425634,0.635581062,0.252989,0.178861789,0.780487805,0.783357245,0.279770445,0.210425634,0.178861789,0.471066475,0.922525108,0.699665232,0.586322334,0.286465806,0.486848398,0.321377331,0.544715447,0.111429938,0.786226686,0.284552846,0.655188905,0.441415591,0.670970827,0.692013391,0.642276423,0.552845528,0.648971784,0.578192253,0.308943089,0.148732664,0.151123864,0.631755141,7d6460db-84a2-401a-8c50-8d6c2f0bd492.Kinect,0,0.1976263029526566,-2.262568995678826,-2.5956539526980693
0.01,0.968436155,0.864658058,0.81157341,0.780487805,0.783357245,0.597800096,0.863223338,0.818268771,0.80966045,0.210425634,0.635581062,0.342898135,0.178861789,0.783357245,0.863223338,0.968436155,0.210425634,0.178861789,0.471066475,0.908656145,0.735533238,0.803443329,0.869918699,0.306551889,0.321377331,0.806312769,0.552845528,0.459110473,0.527977044,0.869440459,0.713534194,0.792443807,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.43711143,0.853658537,0.856527977,0.81396461,7d79c2c7-4da0-495b-875f-709566b2f276.Kinect,0,0.172008626678444,-2.3081046623656025,2.846274127430722
0.01,0.988043998,0.995695839,0.709230033,0.451458632,0.822572932,0.870875179,0.978957437,0.932568149,0.295552367,0.866571019,0.711142994,0.095169775,0.900526064,0.822572932,0.978957437,0.988043998,0.866571019,0.900526064,0.732663797,0.987087518,0.914395026,0.923003348,0.934002869,0.755619321,0.736489718,0.802965088,0.658536585,0.459110473,0.959827834,0.87517934,0.726446676,0.974175036,0.918699187,0.642276423,0.558584409,0.648971784,0.81157341,0.740793879,0.881874701,0.905786705,0.989956958,7dc30240-8b23-4e0e-bd09-92d8f6d621c4.Kinect,1,0.0967922731264409,3.047229527935984,5.25922143063143
0.608872981,0.279770445,0.338593974,0.596843615,0.612625538,0.507890961,0.449067432,0.492109039,0.603538977,0.913916786,0.771879484,0.829746533,0.952175992,0.646102343,0.507890961,0.492109039,0.279770445,0.771879484,0.646102343,0.93591583,0.164992826,0.595887135,0.615973219,0.864658058,0.803443329,0.807747489,0.80966045,0.798182688,0.908656145,0.853180297,0.698708752,0.441415591,0.670970827,0.656623625,0.642276423,0.576757532,0.648971784,0.604973697,0.665710187,0.517455763,0.75227164,0.450502152,7dc407b0-8213-481d-9b6a-c9a54cff25b7.Kinect,1,0.0985907271079275,2.305752485907788,0.9428313043867865
0.843467649,0.279770445,0.351984696,0.346724055,0.18890483,0.702056432,0.321855571,0.640841703,0.521759923,0.156862745,0.745576279,0.635581062,0.204686753,0.7494022,0.702056432,0.640841703,0.279770445,0.745576279,0.7494022,0.471066475,0.365853659,0.359158297,0.245815399,0.659014825,0.306551889,0.321377331,0.544715447,0.165471066,0.891917743,0.598278336,0.415590626,0.537541846,0.673362028,0.656623625,0.642276423,0.575801052,0.648971784,0.578192253,0.548541368,0.148732664,0.151123864,0.240076518,7de289d8-3dd3-4519-8527-13a098253c52.Kinect,0,0.0373823421097646,0.6876176452991337,-3.5419795776933003
0.372623088,0.593495935,0.648971784,0.794356767,0.570540411,0.333811573,0.971305595,0.282161645,0.701099952,0.818747011,0.460545194,0.963653754,0.761836442,0.338593974,0.333811573,0.282161645,0.593495935,0.460545194,0.338593974,0.989956958,0.18794835,0.694882831,0.737446198,0.867527499,0.642754663,0.638928742,0.819225251,0.87278814,0.956480153,0.681970349,0.855571497,0.659014825,0.670970827,0.656623625,0.864658058,0.552845528,0.648971784,0.578192253,0.582496413,0.468197035,0.511716882,0.650406504,7e432c4f-fa6b-42bf-9aeb-294938eaf924.Kinect,0,0.0824664262174909,-0.9565261263422823,3.4818982331930988
0.576562253,0.928742229,0.781922525,0.359158297,0.598278336,0.276422764,0.723098996,0.228120516,0.895743663,0.983739837,0.586800574,0.980870397,0.794835007,0.644189383,0.276422764,0.228120516,0.928742229,0.586800574,0.644189383,0.791009087,0.715447154,0.923959828,0.819703491,0.890483022,0.56001913,0.56336681,0.68770923,0.989956958,0.460545194,0.694882831,0.99904352,0.603060736,0.975609756,0.963175514,0.958871353,0.978957437,0.956480153,0.845050215,0.444763271,0.417981827,0.473457676,0.930176949,7e7958e1-2491-44c8-b286-c5af820745e1.Kinect,1,0.0109134649746521,0.27729109619919756,6.615875737267722
0.485373174,0.81061693,0.983739837,0.971783835,0.783357245,0.692491631,0.514586322,0.633189861,0.912003826,0.449067432,0.712577714,0.746054519,0.56001913,0.68914395,0.692491631,0.633189861,0.81061693,0.712577714,0.68914395,0.978957437,0.265423242,0.989478718,0.981826877,0.987565758,0.653754185,0.665710187,0.930176949,0.711142994,0.533237685,0.480153037,0.920133907,0.729794357,0.670970827,0.656623625,0.952654232,0.62266858,0.926351028,0.578192253,0.634624582,0.577714012,0.593017695,0.944045911,7eafee95-dc2a-47e4-b7dd-357d999d3dd4.Kinect,1,0.010340398389698,0.6318189755370052,5.316106130444766
0.712625844,0.729794357,0.849354376,0.824964132,0.883787661,0.693448111,0.735054998,0.575322812,0.521759923,0.466762315,0.357723577,0.635581062,0.456719273,0.508369201,0.693448111,0.575322812,0.729794357,0.357723577,0.508369201,0.471066475,0.707317073,0.339072214,0.245815399,0.286465806,0.569583931,0.654710665,0.544715447,0.092778575,0.538976566,0.294595887,0.443328551,0.638450502,0.670970827,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.308943089,0.951697752,0.957436633,0.490674319,7f0fa3a8-4b92-4704-a2ee-9e6d5edfdf42.Kinect,0,0.1310424346263354,-0.6213855661655044,-0.6585800948529165
0.587926516,0.474414156,0.191296031,0.346724055,0.884265901,0.163079866,0.331898613,0.298421808,0.521759923,0.359158297,0.6241033,0.635581062,0.370636059,0.366331899,0.163079866,0.298421808,0.474414156,0.6241033,0.366331899,0.880918221,0.164992826,0.339072214,0.245815399,0.286465806,0.628885701,0.504543281,0.544715447,0.785748446,0.506934481,0.284552846,0.770444763,0.730750837,0.670970827,0.975609756,0.642276423,0.552845528,0.648971784,0.853180297,0.99856528,0.693926351,0.674318508,0.391678623,7f10be08-1955-4433-be36-563455355e53.Kinect,0,0.0513976515469654,0.09207692093798779,-0.7570772288026207
0.805756774,0.878527021,0.429937829,0.346724055,0.268292683,0.223816356,0.226685796,0.223338116,0.521759923,0.728359637,0.463414634,0.635581062,0.679579149,0.442372071,0.223816356,0.223338116,0.878527021,0.463414634,0.442372071,0.471066475,0.164992826,0.339072214,0.245815399,0.286465806,0.724533716,0.709708274,0.646580583,0.112864658,0.676231468,0.460066954,0.43519847,0.441415591,0.670970827,0.881874701,0.642276423,0.843615495,0.648971784,0.667623147,0.737446198,0.174079388,0.190817791,0.074605452,7f3201ac-f945-467c-9e50-580779858414.Kinect,0,0.0884704000700351,-0.5645172512632088,-1.752377348039117
0.407197109,0.279770445,0.131037781,0.346724055,0.317073171,0.945480631,0.646580583,0.913438546,0.521759923,0.570540411,0.962697274,0.635581062,0.851745576,0.970827355,0.945480631,0.913438546,0.279770445,0.962697274,0.970827355,0.56241033,0.479674797,0.339072214,0.49832616,0.396461023,0.951697752,0.912482066,0.544715447,0.829746533,0.459110473,0.755141081,0.378287901,0.789574366,0.670970827,0.945002391,0.642276423,0.596365375,0.648971784,0.74988044,0.943567671,0.68483979,0.711621234,0.87757054,7f4fb98f-0fff-4c9e-a334-183778f706b4.Kinect,1,0.3036629108655378,6.446919044502758,-1.427320846484134
0.955185228,0.770923003,0.302725968,0.346724055,0.18890483,0.163079866,0.140124342,0.194165471,0.521759923,0.230511717,0.210425634,0.635581062,0.095169775,0.178861789,0.163079866,0.194165471,0.770923003,0.210425634,0.178861789,0.471066475,0.164992826,0.339072214,0.245815399,0.286465806,0.306551889,0.321377331,0.544715447,0.092778575,0.459110473,0.284552846,0.378287901,0.441415591,0.670970827,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.308943089,0.148732664,0.151123864,0.006695361,7f574a51-4bdb-4221-b465-235c38eca3df.Kinect,0,0.2649466454827826,-4.460725147860658,-3.7333573593594718
0.689218165,0.862745098,0.69057867,0.505499761,0.18890483,0.448110952,0.733142037,0.400286944,0.834528934,0.977044476,0.362984218,0.635581062,0.366810139,0.356767097,0.448110952,0.400286944,0.862745098,0.362984218,0.356767097,0.904830225,0.363462458,0.462936394,0.353419417,0.526064084,0.306551889,0.321377331,0.963175514,0.462458154,0.792922047,0.284552846,0.904351985,0.532759445,0.670970827,0.656623625,0.848397896,0.610712578,0.852702056,0.578192253,0.308943089,0.712577714,0.764705882,0.364897178,7f7f9044-0e42-4992-be89-7bf5c05ede08.Kinect,0,0.1555438183316067,-2.078906217005928,1.9068555495149218
0.678885097,0.532759445,0.443328551,0.588235294,0.430416069,0.755141081,0.142037303,0.819225251,0.726924916,0.240554758,0.37541846,0.69057867,0.24916308,0.213773314,0.755141081,0.819225251,0.532759445,0.37541846,0.213773314,0.471066475,0.844093735,0.339072214,0.557149689,0.286465806,0.602104256,0.518890483,0.544715447,0.105691057,0.459110473,0.284552846,0.700621712,0.441415591,0.670970827,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.683883309,0.928263989,0.906743185,0.533715925,7f9792d6-0ce9-4970-aa47-018e465f2223.Kinect,0,0.1521398713248971,-0.7773427001403126,-1.8365134590435788
0.656382082,0.989000478,0.945958871,0.799139168,0.951697752,0.419416547,0.515542802,0.448110952,0.864179818,0.917264467,0.841702535,0.847919656,0.955523673,0.842659015,0.419416547,0.448110952,0.989000478,0.841702535,0.842659015,0.985174558,0.164992826,0.649928264,0.473457676,0.358201817,0.552367288,0.321377331,0.544715447,0.836920134,0.62601626,0.398852224,0.732663797,0.471066475,0.670970827,0.656623625,0.642276423,0.657580105,0.648971784,0.709230033,0.849354376,0.290291726,0.320899091,0.753228121,7fbeccbb-41df-4539-a4be-e0d1bb96c57b.Kinect,1,-0.0119981291024729,0.3065880006819488,2.8176891006997513
0.48641319,0.596843615,0.298900048,0.679100909,0.18890483,0.781444285,0.346724055,0.87661406,0.521759923,0.678144429,0.854615017,0.635581062,0.341463415,0.824964132,0.781444285,0.87661406,0.596843615,0.854615017,0.824964132,0.538020086,0.836920134,0.676231468,0.844093735,0.286465806,0.74748924,0.720229555,0.567670971,0.698230512,0.692013391,0.824485892,0.433285509,0.633668101,0.723098996,0.656623625,0.642276423,0.838833094,0.856049737,0.909612626,0.966044955,0.541846007,0.768053563,0.773792444,7fdc9b4b-80fb-4c63-8c7c-831aabc8d42c.Kinect,1,0.1893487730266937,4.072441039064751,-0.03742642231424221
0.795897675,0.302725968,0.793400287,0.346724055,0.456241033,0.717838355,0.49976088,0.672883788,0.521759923,0.2482066,0.218077475,0.635581062,0.319464371,0.178861789,0.717838355,0.672883788,0.302725968,0.218077475,0.178861789,0.471066475,0.700143472,0.403156385,0.615494978,0.820181731,0.472979436,0.464849354,0.645145863,0.367288379,0.459110473,0.330463893,0.587278814,0.441415591,0.670970827,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.720229555,0.159253945,0.163079866,0.343376375,8026f670-a66c-4cc2-83a0-d00835e40829.Kinect,0,0.2014575615930816,-1.8463001438650815,-2.221930555476484
0.547490378,0.925394548,0.942611191,0.49689144,0.962697274,0.864658058,0.964610234,0.87326638,0.898134864,0.330463893,0.505021521,0.846963176,0.227642276,0.458632233,0.864658058,0.87326638,0.925394548,0.505021521,0.458632233,0.471066475,0.349115256,0.932568149,0.923481588,0.972740316,0.306551889,0.321377331,0.544715447,0.262075562,0.680057389,0.716881875,0.378287901,0.753228121,0.930655189,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.476327116,0.576279292,0.602582496,0.914395026,8097b877-f8d4-4535-ac4e-7e422a7e2355.Kinect,0,0.1039294205968747,-1.1304633084315254,3.289741969477045
0.310884785,0.697274032,0.963175514,0.443806791,0.649928264,0.24964132,0.140124342,0.214251554,0.861788618,0.302247728,0.582974653,0.635581062,0.095169775,0.611190818,0.24964132,0.214251554,0.697274032,0.582974653,0.611190818,0.471066475,0.913916786,0.754184601,0.787183166,0.959349593,0.482544237,0.56001913,0.544715447,0.092778575,0.459110473,0.284552846,0.68675275,0.859875658,0.670970827,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.308943089,0.148732664,0.151123864,0.324725012,80a9b249-205d-4496-a6d9-815a5ec2029e.Kinect,0,0.1867584037271044,-2.91833129876227,0.8741345263978539
0.561168661,0.634624582,0.694882831,0.730272597,0.408417025,0.730750837,0.164992826,0.758010521,0.7494022,0.616929699,0.69057867,0.635581062,0.37637494,0.736489718,0.730750837,0.758010521,0.634624582,0.69057867,0.736489718,0.471066475,0.964610234,0.461501674,0.558584409,0.632711621,0.505978001,0.321377331,0.799139168,0.181731229,0.714490674,0.333811573,0.525107604,0.827833572,0.670970827,0.656623625,0.642276423,0.552845528,0.836441894,0.868962219,0.848876136,0.357245337,0.257293161,0.606408417,80d99b84-3f87-4eba-b33e-8184cf546cf0.Kinect,1,-0.0061469244012476,0.8280730288793937,0.10668639716316673
0.389244578,0.37302726,0.579626973,0.699665232,0.352462936,0.243902439,0.56336681,0.284552846,0.916307987,0.425155428,0.369201339,0.635581062,0.544715447,0.540889527,0.243902439,0.284552846,0.37302726,0.369201339,0.540889527,0.979913917,0.164992826,0.517455763,0.582018173,0.829746533,0.419894787,0.381157341,0.723098996,0.776183644,0.459110473,0.905308465,0.99904352,0.441415591,0.776183644,0.656623625,0.925872788,0.844571975,0.841224295,0.578192253,0.529411765,0.740315638,0.514586322,0.504543281,81121f55-bdd2-458f-bcf8-513cd3ead2e7.Kinect,0,0.0970411431650591,-0.9351398458855383,1.96373464632086
0.865023127,0.512673362,0.202773792,0.802008608,0.781922525,0.163079866,0.419416547,0.194165471,0.521759923,0.81300813,0.457197513,0.635581062,0.450980392,0.479674797,0.163079866,0.194165471,0.512673362,0.457197513,0.479674797,0.802008608,0.194165471,0.339072214,0.245815399,0.821616451,0.664753706,0.594930655,0.544715447,0.396461023,0.573888092,0.393113343,0.56336681,0.879483501,0.670970827,0.656623625,0.642276423,0.552845528,0.784313725,0.68866571,0.533715925,0.378287901,0.44045911,0.068388331,81181361-1171-4fce-8af2-1ea9779b1510.Kinect,0,0.1257721892676918,-1.1032982790092112,-0.4629049782323324
0.073807746,0.279770445,0.275944524,0.346724055,0.222859876,0.541367767,0.279292205,0.600669536,0.521759923,0.840267814,0.828311813,0.718316595,0.744619799,0.901482544,0.541367767,0.600669536,0.279770445,0.828311813,0.901482544,0.471066475,0.401721664,0.539933046,0.681492109,0.680535629,0.856527977,0.994739359,0.544715447,0.454806313,0.524629364,0.923481588,0.378287901,0.56049737,0.670970827,0.656623625,0.642276423,0.901004304,0.648971784,0.904830225,0.308943089,0.458632233,0.476327116,0.480631277,811bdfcf-1fc2-465f-9323-d1278d5ba471.Kinect,1,0.2017062707468491,3.813534160507776,-1.3444981378700058
0.01,0.383548541,0.346724055,0.486370158,0.510282162,0.356767097,0.354854137,0.194165471,0.895265423,0.156384505,0.989000478,0.93448111,0.305117169,0.883309421,0.356767097,0.194165471,0.383548541,0.989000478,0.883309421,0.846484935,0.164992826,0.339072214,0.245815399,0.925394548,0.965088474,0.859397418,0.911047346,0.62314682,1.0,0.858440937,0.532759445,0.663797226,0.670970827,0.656623625,0.642276423,0.736967958,0.648971784,0.578192253,0.308943089,0.771879484,0.658536585,0.480153037,812d0a95-eb49-4f31-802a-8f2f480a00aa.Kinect,1,0.0821025063248674,2.193338781636763,1.1571683143053275
0.259711416,0.746054519,0.929220469,0.93974175,0.540889527,0.234337637,0.330463893,0.253945481,0.975609756,0.156384505,0.710664754,0.635581062,0.095169775,0.81348637,0.234337637,0.253945481,0.746054519,0.710664754,0.81348637,0.471066475,0.988043998,0.898613104,0.880918221,0.971305595,0.843615495,0.850310856,0.544715447,0.092778575,0.459110473,0.284552846,0.99904352,0.965566714,0.901004304,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.308943089,0.332855093,0.397895744,0.786226686,815c3d84-6502-4774-ae6b-fd2f14a947e7.Kinect,0,0.08750015453811,-1.5463349769053385,3.087193663598404
0.497239412,0.279770445,0.555714969,0.557149689,0.666188427,0.37302726,0.302247728,0.453371593,0.857962697,0.378766141,0.210425634,0.635581062,0.146819703,0.227642276,0.37302726,0.453371593,0.279770445,0.210425634,0.227642276,0.471066475,0.958393113,0.339072214,0.423720708,0.703491153,0.44045911,0.479196557,0.729316117,0.280726925,0.615973219,0.370157819,0.905786705,0.441415591,0.670970827,0.656623625,0.642276423,0.62505978,0.648971784,0.578192253,0.308943089,0.451936872,0.482065997,0.318029651,81915340-00d3-4af8-9cb2-814694a68276.Kinect,0,0.2387645991946872,-2.8928096397470213,-1.1914205841337508
0.481958849,0.279770445,0.951697752,0.346724055,0.955523673,0.841224295,1.0,0.870875179,0.974175036,0.382113821,0.361549498,0.925394548,0.413199426,0.245337159,0.841224295,0.870875179,0.279770445,0.361549498,0.245337159,0.471066475,0.589191774,0.915351506,0.907699665,0.967957915,0.580583453,0.495934959,0.642754663,0.399808704,0.459110473,0.284552846,0.378287901,0.641319943,0.93495935,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.308943089,0.354375897,0.268292683,0.907221425,81e21784-2a9a-4934-80bd-8a7a01a246c1.Kinect,0,0.1162954283674737,-1.4356072432831768,1.9095407257270816
0.448770007,0.963653754,0.834050693,0.391200383,0.62553802,0.163079866,0.445241511,0.256814921,0.643711143,0.402678144,0.574366332,0.635581062,0.427068388,0.496413199,0.163079866,0.256814921,0.963653754,0.574366332,0.496413199,0.68483979,0.179818269,0.347680536,0.381635581,0.286465806,0.977522716,0.869918699,0.56527977,0.092778575,0.466284075,0.580105213,0.433763749,0.651362984,0.670970827,0.656623625,0.779531325,0.635581062,0.648971784,0.578192253,0.574844572,0.474414156,0.484935438,0.18842659,81f3e9a4-5551-4cd2-9c91-bbc61e2d0e50.Kinect,0,0.0983546302571758,-0.7828808506480831,-0.06998192921863276
0.593366395,0.554280249,0.410808226,0.346724055,0.281205165,0.454328073,0.359158297,0.344811095,0.620755619,0.943567671,0.634146341,0.635581062,0.730272597,0.403634625,0.454328073,0.344811095,0.554280249,0.634146341,0.403634625,0.821138211,0.164992826,0.62553802,0.597321856,0.43567671,0.770923003,0.81348637,0.960784314,0.37685318,0.643711143,0.386417982,0.491152559,0.808225729,0.770444763,0.656623625,0.861310378,0.569583931,0.648971784,0.620755619,0.81109517,0.148732664,0.177905308,0.208990913,81fd7afa-715d-420f-894a-37b061e9e3bf.Kinect,0,0.0374889091041961,0.15113491280777733,0.24605781690212036
0.834910982,0.555236729,0.181731229,0.785748446,0.572453372,0.6241033,0.568149211,0.713055954,0.521759923,0.156384505,0.739837398,0.635581062,0.383548541,0.74844572,0.6241033,0.713055954,0.555236729,0.739837398,0.74844572,0.62219034,0.180774749,0.399808704,0.414634146,0.286465806,0.362027738,0.423242468,0.544715447,0.1252989,0.545671927,0.533237685,0.50023912,0.769966523,0.821138211,0.780487805,0.828311813,0.764227642,0.648971784,0.578192253,0.521281683,0.148732664,0.426590148,0.304160689,82043059-a710-4768-877b-15cf938e8d4a.Kinect,1,-0.0081939277322075,1.0664012468232043,-1.178073010098145
